,fold,sampler,pvalue,loss
0,ind,ClusterSampler,,
1,ind,SequentialSampler,,
2,ind,RandomSampler,,
3,noise_0.05,SequentialSampler,,
4,noise_0.05,ClusterSampler,,
5,noise_0.05,RandomSampler,,
6,noise_0.1,SequentialSampler,,
7,noise_0.1,ClusterSampler,,
8,noise_0.1,RandomSampler,,
9,noise_0.15000000000000002,SequentialSampler,,
10,noise_0.15000000000000002,ClusterSampler,,
11,noise_0.15000000000000002,RandomSampler,,
12,noise_0.2,SequentialSampler,,
13,noise_0.2,ClusterSampler,,
14,noise_0.2,RandomSampler,,
15,noise_0.25,SequentialSampler,,
16,noise_0.25,ClusterSampler,,
17,noise_0.25,RandomSampler,,
