,Unnamed: 0,fold,sampler,pvalue,loss
0,0,ind,ClassOrderSampler,0.0098781831861765,"[     4.2015      2.6978      2.9861      3.5751      3.0507      4.1641      3.6831      4.1472      3.8707      3.2595       3.374       4.159       3.131      2.9324      1.7791      3.4375      4.1431       3.427      2.9791      2.7332      2.9514       3.891      3.7108      3.1191      3.6489      3.3244
      2.5965      2.8331      4.0139      4.0155      2.7671      3.9513      3.9316      3.3268      2.5337      2.8151      3.6685      2.8294      3.6123      3.4477      4.1174      3.0354       3.736      3.9623      4.3616      3.5488       2.933      3.6643      3.0659      2.5717      2.4315      2.8166
      3.2659      4.1762      4.2182      4.2126      4.1357      4.2297      4.1636      4.0915       4.081      4.0994      4.3918      4.2519      4.1751       4.192      4.2169      4.1243      4.2154      4.1241      4.0986      4.2049       4.249      4.1621      4.2083      4.0076      4.6435      4.1392
      4.1439      4.1326      4.1514      4.2625      4.1879      3.9037      4.1906      4.0688      3.9142       4.225      4.1993      4.2496      4.0665      3.9841      4.2315      4.1873      4.2004      4.7243      4.1914      3.8462      5.6057      6.2606]"
1,0,ind,ClassOrderSampler,0.0240558028410945,"[     3.8084      3.7454      5.2039      12.544      3.6766      3.9678      4.0111      3.9154      4.0971       3.936       4.207      12.061      4.1336      6.1979      5.6191      4.2144      4.0982      4.5075      3.7897      3.8739      4.1397      5.8059      4.1923      4.1968      5.5143      3.5224
      3.4558       3.816      3.8289      3.7905       4.264      3.9856      4.1765      3.5519      4.2665       3.562      4.1523      3.5902      4.1207       3.567      3.4239      3.6848       4.991      3.6604      3.2409      3.4938      3.1416      3.9703      3.5141      3.0611      3.4622      3.5056
      3.9645      3.9814      3.2818      3.4428      3.4558      4.2678      3.7736      3.6281      3.7603      3.8239      3.8758      3.3541      3.5375      3.8245       3.767      3.7474      3.4341       4.256      3.7528      3.9814      3.7628      4.1255      3.8996       3.589      3.8566      3.9624
      4.0505      4.3081      4.2804      3.7149      3.2903      3.7253      3.7579      3.9915      4.0032      3.2677      2.4884      4.0853      3.2277      3.1303      2.6516      5.3024      3.8255      2.5319      4.0729      2.8401      2.4061      2.4436]"
2,0,ind,ClassOrderSampler,0.0240558028410945,"[      4.093      3.0875      4.1072      2.8357      1.9926      2.6655      3.1593      2.1783      2.5548      3.1327      2.5623      3.0693      2.3686      2.3423      2.2611      3.6091      4.2051      4.2499      4.1984      4.2154      4.2104      4.1596      4.1769      4.2614      4.2447      4.2739
      4.2609      4.1781      4.2653      4.2463      4.2454       4.228      4.1474      4.2291      4.2429      4.2301      4.2393       4.159      4.1865      4.2328      4.2332      4.2738      4.1776      4.1655      4.2591      4.2176      4.2146      4.2553      3.5822      3.8759      3.7459      4.2106
       3.994       3.486      4.0153      8.3433      3.7296      3.6512      3.7867      4.1951      4.7603      3.6058      5.0422      4.0655      3.7889      3.6881      4.5145      3.7938      3.7165      3.8868      4.0036      4.0134      4.2949      3.6857      4.8185       2.655       3.246      5.5466
      4.2065      3.5821       6.219       3.137      4.0176      4.0667       3.458      3.3764      3.9313      2.8276      3.3861      3.7932       3.936      4.6157      2.6662      3.8387       3.352      5.0173      3.3497      3.6204      3.0534      3.4408]"
3,0,ind,ClassOrderSampler,0.0155771316228776,"[     3.9773      3.1586      3.8075      3.3727      4.3716      3.4217      4.4702      2.9633      4.0706      4.2047      4.3904      4.4994      4.2037      3.0525      4.0156      3.6509       3.689      2.2217      2.3386      2.1254      2.4687      2.9519      2.4104      2.1726      2.4895      3.7665
       2.102      2.3837      2.2143      2.6509      2.6225      2.7473      3.1707      2.0456      2.2443      2.1458      2.2383       2.029      3.7444      3.1245      2.8605      2.2657      2.0229      3.0065      1.8935      2.0073      2.4807      3.3873       2.454      2.1549      2.5289      2.2453
      2.1023      3.0103      2.5626       2.744      2.4539      2.3013      2.5292      2.2894      3.3006      2.0717      2.4066      2.0279      3.0863      2.2704      2.1828       2.413      1.7151      2.6123      1.9166      2.6674      2.3974      2.4104      3.8133      2.5739       2.566      2.1541
       2.247      2.4638      4.0548      2.0001      4.0021      2.7983      3.3124      6.9875      3.4112      5.0477      2.0625      3.5854      1.8586      8.9496      1.9582      2.8504      2.3677      4.0756      3.4995      2.1767      1.4449      2.6916]"
4,0,ind,ClassOrderSampler,0.0363842878749173,"[     3.8139      1.9285      1.5488      7.9908      3.0853      5.1857      5.9658      3.6448      3.8809      3.0148      2.6031       3.566       2.119      3.4158      3.2564      2.5184      3.7363      2.0888      3.4707      3.2336       1.843      2.1484      3.4657      3.4228      2.5517      3.3786
      2.7187      1.8355      2.1514        3.61      1.5612       4.021      4.2671      4.3925      4.5657      4.1077      4.5078      4.5976      4.5822      4.1561      4.3945       3.715      4.5391      3.8371      4.3191      4.3037      4.3019      4.4796      4.4072      4.3944      4.1681       4.102
      4.5337      4.2029      4.1965      4.1649      3.9757      3.9969      4.2117      4.2086      4.2256      4.1991      4.1469      4.1446      4.1529      4.1917       4.129      4.1907       4.182      4.1709       4.172       3.866      4.1829      4.0969      4.1552      4.2635      4.1915      4.1093
      4.1599      4.1794      4.1298       4.158      4.1626      4.1983      4.1977     0.33119    0.032147       3.972      4.1843      2.0523      2.1562     0.59652      1.0908      3.2527      0.8205      1.1537     0.31031     0.64647      2.0968     0.11406]"
5,0,ind,ClassOrderSampler,0.0539020789312987,"[     4.2048      3.8353      2.7164      1.0543      3.4652      4.1291      1.8052      3.8727      3.5545     0.14427     0.64582     0.16816      3.5842      3.8727     0.26712      1.8869      1.4298   0.0096046    0.015583      3.6536      1.2745      1.3077      2.2655      1.0319      1.1282      2.8772
       3.858      2.5938      0.6595    0.030119      1.7088      2.9248      4.0795      0.5885     0.85948      4.1951      3.7553      2.6343      2.8234      3.4722      3.3466     0.52762       0.798     0.39875     0.26244     0.29328      0.5584       1.024      4.1211      1.4126     0.21689      1.0424
   0.0084778     0.32073      2.8526    0.053309      1.2002      1.2915     0.21525     0.34304      1.3345     0.85643      1.5747    0.054608       0.342     0.11482     0.65691    0.046484     0.13946      1.2438      3.7612     0.18685     0.17402      3.1066     0.86354     0.34228    0.092278     0.27017
     0.65609      2.8709       4.208     0.12835    0.083247    0.021248    0.024322     0.56975      4.1998      2.9655     0.05033      3.4094    0.069647     0.55179     0.22374      4.0181     0.34893     0.28838    0.065779       1.578    0.060919     0.29919]"
6,0,ind,ClassOrderSampler,0.0539020789312987,"[   0.034783     0.23514     0.99144     0.64729    0.029891     0.86532     0.97191      2.5897     0.38721    0.013807     0.30353      4.2142      4.2622       4.321      8.8662      4.2869      4.2157      4.3226      4.3161      4.2234      4.2841      4.3634      4.2745        4.07      4.1489       4.304
       4.352       4.141      4.2717      4.2864      4.2684      4.0902      4.3194      4.2631      4.2466      4.3177      4.5988      4.3187      4.3204      4.2747      4.3914      4.3666      4.2618      4.2574      4.1503        5.29      4.2403      4.2598      4.3169      4.3676      4.2801      4.2874
      4.2139      4.3485      4.2406      4.2424      4.1961      4.1513      4.3047      4.2986       4.239      4.3541       4.356      4.0998      4.3183      4.1847      4.2431      4.8794      4.3056      4.3197      4.3055      4.0915      4.1052       5.004      4.3628      4.4359      4.3252      3.5627
      3.7743      2.6264      8.8686       2.683       2.888      2.6436      2.5788      3.0993      3.4006      4.5603      2.9124      2.8014      5.5459      3.5633      3.0843        2.79      2.9315      2.7093      3.0372      3.1372      3.1619      3.0307]"
7,0,ind,ClassOrderSampler,0.0363842878749173,"[     2.9521       3.971      3.0173      3.6511      2.5455      5.6998      3.3767      4.8321      2.5075      3.4067      2.2829      3.1145      2.9765      2.8839      4.4634      3.4426      2.8847      3.1728      3.3044      3.2432      2.7567      3.0454      2.6912       3.884      3.0738       3.097
      2.9894      2.7199      4.6047      2.8428      3.5425      3.6111      2.4195      6.3575      3.3004      2.7747      3.7802      2.8424      3.5317     0.15848    0.016906   0.0063781      2.3142    0.006684  0.00034767     0.22319  1.5139e-05      2.2235    0.016325      1.2339      4.4697        4.43
     0.61692      2.8276     0.45977     0.24289     0.98925   0.0001018      2.3938      4.4826   0.0025028   0.0019154     0.59525      4.1074       4.212  7.2238e-05  0.00025662     0.06583      4.4821    0.043995     0.59417    0.014146      0.2402     0.50108     0.30647      0.4206     0.65617     0.56966
       4.275      1.0273      4.4375      2.0632      1.9907   0.0086757     0.24721    0.086954    0.014957  0.00027581      2.3866    0.053461     0.32122     0.25437    0.096009     0.05057      2.2334     0.87732      1.1162      4.3503      3.2719       0.032]"
8,0,ind,ClassOrderSampler,0.0363842878749173,"[    0.43223    0.037832  1.1921e-07      4.1847     0.97338     0.65916     0.61753      4.4034      2.5505  4.7684e-06  1.1921e-07       1.952      4.4965      4.2228      4.4044      4.1931      4.0193      3.8023      4.1095      3.9907      4.0813      3.7787       4.224       4.722      4.3438      3.9356
      4.2986      3.9573        5.27      4.2113       4.285      4.3732       4.379      4.0772      4.3742      5.9368      7.7904      4.1131      5.6237      3.5083      3.0254      2.9351      9.1766      4.1244      24.158      4.1659      5.3952      3.5415      4.0872      5.7873      3.5206      3.8584
       3.502      4.1005        6.34      3.7022      6.8035      16.255      6.9148      3.6326      4.1209      5.9604      5.0938      8.3163      2.9781      4.0676      4.1844      3.1582      3.8811       4.036      12.052      3.8003      8.5913      3.8585      3.8582      2.5715      4.4421      4.1191
        3.38      4.4263      2.9356       3.865      4.3362      2.6601      3.6718        4.42      4.4432      3.0705      3.4332      3.3737      3.2155       2.386      3.6903      3.7616      4.2532      2.8373      3.3986      4.4155      3.9994      2.3013]"
9,0,ind,ClassOrderSampler,0.0539020789312987,"[     4.4129      2.8158      2.3954      4.4106      4.4044      4.3399      4.4137       3.619      4.4438      3.6485      4.2072      3.1134      4.0946      3.2019      4.3933      3.4183      3.0007      4.0195      4.4049      4.0766      3.0169      2.6997      1.7281      2.3653      2.2382      1.7341
      1.2442      2.4212      2.6353      2.9792      3.3867      3.0183      2.4346      2.3144      2.9332      3.1926      2.2807      2.8079      4.1745      2.7535      2.3195      4.2312      2.7983      2.3288      3.8464           0           0           0           0           0           0           0
           0           0           0           0           0           0           0           0           0  3.4571e-06           0           0           0           0           0           0  1.4305e-06           0           0           0           0           0           0           0           0           0
           0           0  2.5034e-05           0           0           0           0           0           0      4.1238           0           0           0  1.6093e-05      1.7082           0           0           0   9.727e-05      4.5908       11.14      8.1626]"
10,0,ind,ClassOrderSampler,0.0539020789312987,"[     4.9113      5.3545       4.846       5.371       5.465      6.5147      6.0188       5.204      4.3559      3.5394      3.6379      3.6488       3.652      3.1236       3.863      3.3401       3.463      3.9108      3.1813      3.1372      3.1146      3.3448       3.479      3.3686      3.5367      3.3213
      3.0902      4.4755      3.1886      3.5206       3.506      3.9712      3.4026      3.4724      3.1167      4.4755      1.9712        1.95      3.9584      2.2261     0.27896     0.55988      4.3761      0.4979      4.4108     0.22297     0.22948      1.9311     0.83449       3.654     0.27813      1.1081
     0.29269     0.12436       4.359     0.22339      0.3533     0.32653      1.6933     0.11057      2.8857     0.24362    0.076706     0.29623      2.4149      3.7476      4.2804      1.6708     0.11002    0.060402      4.0759      1.2287      3.7119       3.609     0.37677      1.3413     0.12332      4.2514
      4.3969      2.5389      2.7938      1.7695      2.9389      2.2815      2.9579      1.5194      3.0229      3.9456      3.9485      3.7539      2.4175      2.4532      3.1805       2.685       2.467      2.0665      3.5424      2.9743      1.6856        2.23]"
11,0,ind,ClassOrderSampler,0.0098781831861765,"[     3.0354      1.9488      1.7581      1.2401     0.98298      2.6176       2.221      3.0726     0.88006      2.6152      3.3859      2.8497      2.2719      2.1924      3.7397        2.02      1.3393      3.2233      2.4268      2.8646      2.0144      2.2351      2.1528      1.9697      1.5392      3.5308
      1.9073      2.3676      1.7581      3.3741      1.6554       2.717      2.3412      3.3448      2.7729      2.4177      2.0252       1.023      2.9655      1.3268       3.241      2.3521      2.1131      2.0352      2.9281      2.8087       2.003     0.94739      0.6785       1.665      2.7279      1.9501
      2.9756      3.1988      3.9708      0.9622      2.6814      1.9577     0.44713     0.91618     0.66856      1.5579      2.3459       3.963     0.58458      3.9269     0.57583      1.7255      3.4099     0.81844      2.9906     0.76395      2.8339      2.2434      3.9658       1.931      3.3358      1.7872
      1.0821      3.1661      1.3542      2.8897      3.3707      1.7792      2.1808      1.9674      3.1085      0.2574      2.1435      2.5963      1.6994      1.6721      1.9093      1.3189      1.6221      3.3136      1.8003      2.6052       2.163      1.9287]"
12,0,ind,ClassOrderSampler,0.0155771316228776,"[     1.0654      1.9062      1.1883       2.472      1.4504      2.6052      2.4144      3.3192      1.7414      1.7196      1.1903      2.4236      1.7574      1.2701      2.4812     0.62477      3.3261      1.3576      3.3999      1.7409      1.2483      1.7052     0.97192      3.2138       1.469      2.0359
      3.2178      1.2312      1.7586      1.1753      3.1761      3.2077      1.0228      2.7145      1.7801      2.2018      2.1463      2.6238      3.3999      2.4853      1.5546      4.0767      3.6019      4.2799      4.1252      5.0557      4.1246      4.1045      3.3508      3.3121      4.0654      3.8573
      3.9921      3.8418      4.1337       3.476       3.619      4.0367      3.3631      3.8334      3.1979      3.5187      3.4009      4.1228      3.6307      3.9046      3.3203      3.4672      3.2024      3.5375      2.9337      3.7074      3.8238      4.0344      3.5819      3.1313      4.1716      3.3029
      3.1213      3.0789      3.2194      3.7789       3.014      3.7789      2.4521      9.2245      2.7515      3.4509      3.8391      5.4333      4.5744      2.9327      2.9951      3.3375      3.7689      3.1928      3.4638       3.471      2.9194      3.1367]"
13,0,ind,ClassOrderSampler,0.0240558028410945,"[     2.7883      3.4335       2.799      3.6117      5.0639      3.0276      3.9379       3.104      2.9945      2.7531      2.3563      3.4311      2.7514      4.2139      3.1207      3.0321       3.559      3.1626       3.479      2.6703      3.2877      4.1795      3.8219      3.3577      3.6476      3.4847
      3.8088      3.7457      3.6439      4.0766      3.0483      3.7138      3.5121      3.0225      3.8088      3.7795      4.0795      3.3982      4.0113       3.763      3.5242      3.2391      3.4278      2.3966      2.6447      3.5903      3.6728      3.6864      3.4419       3.346      4.1858      3.5293
      3.1062      1.5549      2.0535      2.2391      2.2239      1.5529      1.6872      3.0418      5.2292      2.0232      1.2734      2.8139      2.4786      2.7109      2.0327      2.2281      1.9084      1.8149      2.6193      1.5897      3.9977      3.4869       4.344       4.564      4.3911      4.5246
      3.9578      4.3674      4.2939      3.7632      3.2323      4.2939      3.9693       4.039      4.4106      4.4929      4.2513      4.2782      4.1919      3.9981      4.1072      3.9746      4.0749       4.039      3.8728      4.6314       4.269      4.7793]"
14,0,ind,ClassOrderSampler,0.0782211579784185,"[     3.8177      4.3085      4.1968      3.6938      4.2852      4.1771      3.4066      3.7778       5.597       3.661      3.5082      9.7492      4.0444      3.8387      4.2006      4.2974      3.6212      4.3033      3.6417      4.0033     0.93723      1.6774     0.96118      1.0474       1.251     0.73755
     0.77726      2.0056     0.93126      3.4417     0.83689      1.0749     0.90119      1.1813      0.6207      1.7173     0.84854      1.3816     0.58801     0.90022      1.3296      1.8607      2.1293      1.0341      1.2003      1.3371     0.80173     0.83952      1.1918      1.4147      1.0209      1.5727
      3.4244      1.3385      0.5174      1.6276      2.3656     0.40656      2.7166     0.73143     0.90657      1.0774      1.1001      4.1634      3.4263      4.0522      3.4064      3.2321      1.9547      1.8644      4.7755      3.6546      3.4358      2.0473      3.6778      3.5491      2.4941      4.0829
       2.868      3.4145      3.1658      2.1789       2.918      4.4461      3.2658      2.7496      3.6817       1.524      4.0998      4.4777      2.9162      4.3179      2.0442      2.2098      3.9934      3.8748      4.7477      3.9335      1.8533      2.5446]"
15,0,ind,ClassOrderSampler,0.0782211579784185,"[     3.1619      3.2997      3.2188      4.7371      3.2649      2.4965      4.1476      3.6293       3.196      3.0892      4.1047      3.1524      4.2094      2.3726      3.2575      3.2972      3.3999     0.51026      2.5848      3.7694      2.7775       2.265      1.8563      3.5438      5.8198      1.1934
      2.4563      3.6252     0.90578     0.56839       1.178     0.04972      2.0849     0.70209      2.8275      4.1999      2.9955      1.7914      2.0195     0.16626     0.21441     0.61451      3.1786      1.8861      2.3713      1.1277      3.5019      2.5326      3.0319       1.881      2.3935     0.98918
      2.0464      2.5705      2.9731      2.8093      2.9141      4.6357      2.3416      2.6044      3.1955      2.8553      2.1801     0.11512      3.1741      1.3343       5.991      1.1921      1.1992      3.3294      3.7077      1.5257      2.7273     0.82907      1.1617      4.0325      2.3336      1.7365
      1.1609     0.26921      2.7303      2.3674      4.3476     0.54185     0.53893    0.041459     0.28274      3.9544     0.42649     0.32276   0.0095126     0.15595     0.20114     0.33906      1.0348     0.75863    0.032954      4.1622     0.74823      1.8668]"
16,0,ind,ClassOrderSampler,0.0363842878749173,"[    0.37994    0.083327     0.58402     0.80777     0.11769      1.4767    0.020427        4.27       1.069     0.14352       4.354      1.0449     0.86867     0.93432      3.3296      1.0096      1.4397      1.6872    0.096997      1.1058      1.3114    0.030239     0.43483     0.12728     0.42468      1.0421
      3.9713      4.5223      4.2403      4.0736       4.346      3.9294       3.931      4.1406      4.2379      4.0725      4.1379       4.248      4.0706      4.2681      4.1769      3.9373      4.3252      4.1802      4.1263      3.9677      4.1915      4.1259      4.2479      3.9312      4.1278      3.7664
      4.2746      4.1348      3.9523      3.9225      3.7449      4.2386      3.9942      4.1429      3.9131      4.0666      4.2072      4.3193      4.1926      3.7452      4.2695      4.1078       6.531      4.5293      3.8287      4.3689      8.0618      4.3638      4.5137       4.162      4.2619      4.1358
      4.0331       4.103      4.1646      3.6321       4.398      4.3638      4.2245      4.1977      4.1726      3.8679      4.3041      4.1581      4.0481      4.1473      4.0514      3.8577      4.1305      4.1086      4.2655      4.1192      3.7559      4.2609]"
17,0,ind,ClassOrderSampler,0.0363842878749173,"[     4.2954      3.8784      6.0526      4.5057      4.2727      4.5408      3.8383      4.3601      3.9903      4.1479      4.2563      4.3201      3.6141      3.7778      3.5439      4.3456      3.8828      3.5637      3.9776      3.3348      3.5649      4.4168      4.3991      3.6153      4.4208       4.152
      3.5464      3.8395      4.0781      4.2099      3.8217      4.1206      4.3327      3.2929      4.1618      3.7024      4.1163      4.4469      4.4207      2.8753      3.0928      3.5921      3.8416      3.6796       4.028      3.8323      2.9335      4.0616      3.6974      4.0186      4.1014      3.6394
      3.5013      3.9945      3.4261      3.8372      3.5255      4.3246      3.8474      4.3813      4.1559      4.4461      4.4331      4.2038      3.7525      3.8891       3.697      2.8607      4.2495      3.9218       4.026      4.4827      3.6634      3.7085      4.4069      4.1249      1.1766        1.54
      1.3833    0.059605      3.1901     0.53455      2.2797      2.7617    0.072291      2.7696      2.6682      4.2333      3.5369      3.2208      3.3042     0.93822      1.1087      2.8219      2.5526     0.90767      2.0328      1.3492      4.3014       3.529]"
18,0,ind,ClassOrderSampler,0.0037294923618311,"[    0.08088      3.4078      1.9399      1.1647       3.826       2.255     0.78941       4.001      1.7449       1.867     0.89813      4.3757      3.7631      2.1571      1.5282      2.5517      2.6453      2.2773      1.7338      2.0391      1.1397       1.617      0.6185     0.75224      3.2088      2.4332
      1.4761      3.5902      4.5709      1.3159      3.7441      2.7497      2.5133      3.0208      3.4275      3.0183      2.2945     0.40481      2.0261      1.7984      4.1481      1.4578      1.7526     0.52271     0.71683     0.54655    0.012566      1.0308     0.91398  0.00054011      1.7239      4.0771
     0.56213      0.5441     0.12726      0.2404      2.4666     0.12637     0.27723    0.037093      4.2005     0.14581      1.2045      1.2003  8.3446e-07     0.99085     0.13328      2.8074    0.025559       4.108      3.9064      1.0595     0.34182     0.59128     0.20988      1.4661       1.468   0.0037924
     0.44658     0.64317     0.67286     0.75256      3.9064     0.30406   0.0029289      0.1481    0.041071  0.00035876     0.46131     0.43333      1.1663      0.8477    0.036744     0.55238     0.73087     0.15101     0.14623     0.11379     0.85627      1.1538]"
19,0,ind,ClassOrderSampler,0.0098781831861765,"[  0.0047499      1.5465       1.091     0.15609    0.016024      2.4009      1.1156      2.5686      1.3351      1.8894     0.42072      1.4591      1.9947     0.64477      1.5704    0.063961  0.00043287      0.1801        2.27      2.0479     0.16058   0.0016364      2.5806      4.0703      3.4982      2.4148
      3.8879      3.0313      4.3549      3.6341      3.4571      4.2153      3.4647      4.1085      3.9184      3.7212      4.0762      2.6917      5.0915      4.2243      7.0206      3.6926      3.3882      3.4116      4.1505      4.0816      2.9613      3.6552      5.3232      3.8571      4.2984      3.3914
      4.3139      5.5563      3.8031      2.9758      4.1312      4.5405      3.3596       4.276      3.7985      4.4223      3.4664       3.424      5.4195      3.5022      3.3433      4.1439      3.3556      2.6659      5.5162      4.1918        4.13      4.3545      3.2434      3.7427      3.3723      3.5114
      6.2055      3.3887      3.7913       4.831       4.407      3.8849      6.5017      6.9984      3.7787      6.9007      3.2585      3.3134      3.2564      3.4398      3.5396      4.1442      3.2411      3.5419      3.6214      3.5107      4.1076      3.4742]"
20,0,ind,ClassOrderSampler,0.0363842878749173,"[     3.4006      3.8169      4.4582      3.4471      3.8526      4.2834      4.6707      4.7853       4.321      4.3811      4.1599      4.2955      4.5879      4.2457      4.2629      4.3798      4.2747      5.3028      3.5134      3.3531      2.3304      2.3525      2.6179      4.1947      3.4416      3.2388
      4.9818      2.5103      2.6665       2.838       3.073      3.3118       3.215      2.9626      3.3546      3.6455      2.2436      3.1391      3.1251       4.524      7.6097      3.0207      2.5523      8.1124      3.5566      3.2223      2.9031      3.0663       3.595      2.6192      2.7424      2.6448
      3.3109      3.4236      2.6672      2.1334      2.7066      4.4914      4.9699      4.4841      3.4544       2.714      3.4322      3.1334      4.7762      3.7235      4.6722      2.6909      2.1732      2.9172      2.7206      2.8958      3.4801      2.9822      2.8893      4.5672      2.2286      4.4924
      5.1464      4.6792      4.5971        4.41      4.5734      4.4674      4.3274      4.4492      4.5721      4.5482      4.5438      4.6004      2.1987      2.4402       1.865      1.5991      1.3609      1.6384      3.6299      1.2852      1.3177      1.4866]"
21,0,ind,ClassOrderSampler,0.0240558028410945,"[     1.2942       1.803       1.527      1.7572      2.6122      1.4819       1.502      1.7902      1.4363      1.8293      1.9686      1.7386      2.1756      1.6833      2.0083      3.1807      3.3998      2.0667      2.3765      2.4718      2.1472      3.1777      2.8796      2.5178      2.5092       6.525
      3.1806      2.1986      2.5124      2.0768      2.9143       2.058      2.4253      3.4369      2.3808      2.3079      2.9508      2.5762      2.5118      3.0269      3.3426      4.9985      2.9936       4.462      2.2568       4.266      3.3255      2.5731      1.5756       2.997      2.0412      2.5931
      1.9102      2.9502      1.9238      3.4837      3.0479      3.4816       8.842      1.9391      2.3131      2.3276        3.88      2.2953       3.148      4.4983      3.3245      2.5157      3.9608      2.2176        2.88     0.22904      3.5284       2.852      0.8912      1.5784      1.8862       1.455
      2.6656      3.6299      2.6403       2.495      2.4036      2.5188      3.4349      3.6874      2.6267      1.8875      4.1686      2.6666       1.063      1.2135      2.0576      2.6777      3.5149     0.47833        6.04      2.2284      3.1143      3.6143]"
22,0,ind,ClassOrderSampler,0.006134033421858,"[     1.3997      3.7364     0.79511      2.3406      3.6126      1.2286      2.7491       1.201       2.283      2.8057      3.7094      1.6953      2.5783     0.91634      2.9319      3.6242      3.6857      1.6641      1.5566      3.7265      1.4499      3.3939       2.409      3.7264      3.7871      2.6859
     0.75206      1.8529      1.6156      3.0112      2.6221      3.4586     0.71483      2.8131       2.486      4.2033      3.0711      8.2233      1.7274      4.1122      3.8258      1.9771      3.6414      3.0999      1.8751      1.6279       2.949      2.0638       3.555      2.8929      3.2205      3.2229
      1.9042      3.4408      3.2014      4.7977      4.4787       2.776      6.2394      2.6526      4.7457      2.8602       2.181      1.8359     0.65118      2.7403      3.0201      3.5749      3.2157      2.1208      3.0097      2.6158      3.9418      2.2227      7.0726      3.3513       2.432      2.2509
      2.7498      5.5911      2.8073      2.2102      6.6049      5.3141      1.9662      2.9718      2.0644      6.7306      2.3059      2.4825      3.7936      3.1738      3.8004      3.8992      2.2637      3.7166      2.4236      3.3979      3.4486      2.2187]"
