,Unnamed: 0,fold,sampler,pvalue,loss
0,0,ind,ClassOrderSampler,1.3324885087162278e-38,3.653880834579468
1,0,ind,ClassOrderSampler,6.075497466922417e-49,2.56866455078125
2,0,ind,ClassOrderSampler,3.1640279283779664e-25,2.73896598815918
3,0,ind,ClassOrderSampler,1.3331293333560987e-40,2.851529836654663
4,1,ind,ClusterSampler,7.749318468610376e-24,3.080181360244751
5,1,ind,ClusterSampler,2.250059157507395e-23,3.153193950653076
6,1,ind,ClusterSampler,1.839043908664787e-23,3.136724710464477
7,1,ind,ClusterSampler,2.313500815323685e-06,2.687732219696045
8,2,ind,RandomSampler,0.0016803619993136,2.907299041748047
9,2,ind,RandomSampler,0.0009964800184775,2.9666836261749268
10,2,ind,RandomSampler,0.0016029954076897,3.0121235847473145
11,2,ind,RandomSampler,0.0039264282416641,2.989151954650879
12,3,outdoor,ClassOrderSampler,3.738914106212807e-101,3.6833009719848633
13,3,outdoor,ClassOrderSampler,1.8139948848748666e-96,3.3242175579071045
14,3,outdoor,ClassOrderSampler,5.580483622471316e-65,3.554904699325561
15,3,outdoor,ClassOrderSampler,2.973668697556834e-103,2.74003267288208
16,3,outdoor,ClassOrderSampler,1.47869865711008e-77,3.255112409591675
17,3,outdoor,ClassOrderSampler,5.001710401746775e-148,3.5066699981689453
18,4,outdoor,ClusterSampler,1.189949165744637e-86,3.676896572113037
19,4,outdoor,ClusterSampler,5.256748084886771e-70,3.385477066040039
20,4,outdoor,ClusterSampler,2.7433682278237764e-88,3.320187330245972
21,4,outdoor,ClusterSampler,1.0931325480467157e-89,3.37370228767395
22,4,outdoor,ClusterSampler,3.871388678107856e-84,3.391042709350586
23,4,outdoor,ClusterSampler,3.5105646184817063e-156,2.780181407928467
24,5,outdoor,RandomSampler,6.435020441155307e-110,3.256986379623413
25,5,outdoor,RandomSampler,4.215812784248934e-87,3.275265693664551
26,5,outdoor,RandomSampler,9.512960451746032e-88,3.3037638664245605
27,5,outdoor,RandomSampler,1.8583200692627192e-97,3.2555272579193115
28,5,outdoor,RandomSampler,9.620917366409718e-85,3.340803384780884
29,5,outdoor,RandomSampler,6.042707480868939e-107,3.274768590927124
30,6,water,ClassOrderSampler,3.912623415506272e-59,3.904850721359253
31,6,water,ClassOrderSampler,5.30179452954425e-54,3.498476982116699
32,6,water,ClassOrderSampler,2.842370891823909e-72,3.0714991092681885
33,6,water,ClassOrderSampler,5.735158042803126e-89,2.801715850830078
34,6,water,ClassOrderSampler,2.345639049700639e-94,3.1733031272888184
