,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,sampler
120,Njordind,Njordind,VanillaVAE,10,2.1904319177085135e-11,2.6527300166438223e-11,ClusterSampler
121,Njordind,Njordind,VanillaVAE,10,7.207593179357529e-19,2.6527300166438223e-11,ClusterSampler
122,Njordind,Njordind,VanillaVAE,10,8.403778058400185e-11,2.6527300166438223e-11,ClusterSampler
123,Njordind,Njordind,VanillaVAE,10,9.477853596965498e-08,0.004396267459114668,ClusterSampler
124,Njordind,Njordind,VanillaVAE,10,3.213675030515333e-14,2.6527300166438223e-11,ClusterSampler
125,Njordind,Njordind,VanillaVAE,10,4.98997815138447e-10,8.085521090730372e-08,ClusterSampler
126,Njordind,Njordind,VanillaVAE,10,3.3457909439371066e-13,2.6527300166438223e-11,ClusterSampler
127,Njordind,Njordind,VanillaVAE,10,2.6230692562080835e-13,2.6527300166438223e-11,ClusterSampler
128,Njordind,Njordind,VanillaVAE,10,3.8591797164241197e-07,0.00020037382917069028,ClusterSampler
129,Njordind,Njordind,VanillaVAE,10,6.062431098995757e-14,2.6527300166438223e-11,ClusterSampler
130,Njordind,Njordind,VanillaVAE,10,9.21672997502697e-14,1.7508018109849231e-09,ClusterSampler
131,Njordind,Njordind,VanillaVAE,10,2.510480663394138e-10,8.085521090730372e-08,ClusterSampler
132,Njordind,Njordind,VanillaVAE,10,4.4421908181478775e-18,2.6527300166438223e-11,ClusterSampler
133,Njordind,Njordind,VanillaVAE,10,6.971731212411359e-10,2.6527300166438223e-11,ClusterSampler
134,Njordind,Njordind,VanillaVAE,10,2.3699733905199436e-19,2.6527300166438223e-11,ClusterSampler
135,Njordind,Njordind,VanillaVAE,10,2.042814123721965e-06,5.809627289330904e-05,ClusterSampler
136,Njordind,Njordind,VanillaVAE,10,9.800277271028426e-27,2.6527300166438223e-11,ClusterSampler
137,Njordind,Njordind,VanillaVAE,10,1.1370531279826919e-10,1.7508018109849231e-09,ClusterSampler
138,Njordind,Njordind,VanillaVAE,10,7.419710077532248e-08,5.809627289330904e-05,ClusterSampler
139,Njordind,Njordind,VanillaVAE,10,3.152844497031718e-11,0.00010956692813324749,ClusterSampler
140,Njordind,Njordind,VanillaVAE,10,1.660445593766142e-10,0.002783205073058452,ClusterSampler
141,Njordind,Njordind,VanillaVAE,10,5.982908824587466e-16,7.052441913048601e-06,ClusterSampler
142,Njordind,Njordind,VanillaVAE,10,8.133857571498146e-28,2.6527300166438223e-11,ClusterSampler
143,Njordind,Njordind,VanillaVAE,10,1.0308788845978314e-09,1.4767376620453829e-05,ClusterSampler
144,Njordind,Njordind,VanillaVAE,10,1.1872186410785573e-33,2.6527300166438223e-11,ClusterSampler
145,Njordind,Njordind,VanillaVAE,10,2.264121174838141e-07,0.00035640144010714247,ClusterSampler
146,Njordind,Njordind,VanillaVAE,10,6.510394747886007e-10,2.6527300166438223e-11,ClusterSampler
147,Njordind,Njordind,VanillaVAE,10,1.061799278329302e-06,1.7508018109849231e-09,ClusterSampler
148,Njordind,Njordind,VanillaVAE,10,5.845853188235845e-15,2.6527300166438223e-11,ClusterSampler
149,Njordind,Njordind,VanillaVAE,10,7.300055903495574e-13,2.6527300166438223e-11,ClusterSampler
150,Njordind,Njordind,VanillaVAE,10,1.0895636588083877e-09,2.6527300166438223e-11,ClusterSampler
151,Njordind,Njordind,VanillaVAE,10,4.802961557394524e-13,2.6553827466604668e-08,ClusterSampler
152,Njordind,Njordind,VanillaVAE,10,6.685645440777908e-25,2.6527300166438223e-11,ClusterSampler
153,Njordind,Njordind,VanillaVAE,10,1.1480328083650474e-24,2.6527300166438223e-11,ClusterSampler
154,Njordind,Njordind,VanillaVAE,10,1.2747663091592353e-24,2.6527300166438223e-11,ClusterSampler
155,Njordind,Njordind,VanillaVAE,10,4.0751056609587205e-12,7.052441913048601e-06,ClusterSampler
156,Njordind,Njordind,VanillaVAE,10,3.011122918476535e-15,1.4058938542208932e-06,ClusterSampler
157,Njordind,Njordind,VanillaVAE,10,2.9864653482383453e-09,0.0006178973521373264,ClusterSampler
0,Njordind,Njordind,VanillaVAE,10,1.0026152636137857e-21,7.052441913048601e-06,SequentialSampler
1,Njordind,Njordind,VanillaVAE,10,7.604542124704134e-21,7.586807847601333e-09,SequentialSampler
2,Njordind,Njordind,VanillaVAE,10,6.965893310167227e-21,1.7508018109849231e-09,SequentialSampler
3,Njordind,Njordind,VanillaVAE,10,5.0993631026378714e-20,2.6527300166438223e-11,SequentialSampler
4,Njordind,Njordind,VanillaVAE,10,1.9634425717268408e-21,2.6527300166438223e-11,SequentialSampler
5,Njordind,Njordind,VanillaVAE,10,7.278916150952675e-21,2.6527300166438223e-11,SequentialSampler
6,Njordind,Njordind,VanillaVAE,10,1.9634425717268408e-21,2.6527300166438223e-11,SequentialSampler
7,Njordind,Njordind,VanillaVAE,10,2.063853284099359e-21,2.6527300166438223e-11,SequentialSampler
8,Njordind,Njordind,VanillaVAE,10,7.645961844296283e-22,2.6527300166438223e-11,SequentialSampler
9,Njordind,Njordind,VanillaVAE,10,9.849107310077009e-21,2.9180030183082047e-10,SequentialSampler
10,Njordind,Njordind,VanillaVAE,10,4.409046884217297e-20,2.9180030183082047e-10,SequentialSampler
11,Njordind,Njordind,VanillaVAE,10,8.763587990237048e-12,0.0017252080065113414,SequentialSampler
12,Njordind,Njordind,VanillaVAE,10,2.243763127773236e-12,7.586807847601333e-09,SequentialSampler
13,Njordind,Njordind,VanillaVAE,10,6.088043227202137e-12,2.6553827466604668e-08,SequentialSampler
14,Njordind,Njordind,VanillaVAE,10,2.3870877935123627e-12,8.085521090730372e-08,SequentialSampler
15,Njordind,Njordind,VanillaVAE,10,1.2583195599523556e-13,7.586807847601333e-09,SequentialSampler
16,Njordind,Njordind,VanillaVAE,10,2.2034225846262727e-14,8.085521090730372e-08,SequentialSampler
17,Njordind,Njordind,VanillaVAE,10,1.2615495653009999e-14,7.052441913048601e-06,SequentialSampler
18,Njordind,Njordind,VanillaVAE,10,4.1998390765878695e-11,8.085521090730372e-08,SequentialSampler
19,Njordind,Njordind,VanillaVAE,10,3.896929002447382e-10,2.6553827466604668e-08,SequentialSampler
20,Njordind,Njordind,VanillaVAE,10,4.172694481266238e-10,7.586807847601333e-09,SequentialSampler
21,Njordind,Njordind,VanillaVAE,10,2.3225552194932306e-10,2.6527300166438223e-11,SequentialSampler
22,Njordind,Njordind,VanillaVAE,10,2.559550293977621e-10,2.9180030183082047e-10,SequentialSampler
23,Njordind,Njordind,VanillaVAE,10,2.559550293977621e-10,2.9180030183082047e-10,SequentialSampler
24,Njordind,Njordind,VanillaVAE,10,3.754799021792596e-10,2.6527300166438223e-11,SequentialSampler
25,Njordind,Njordind,VanillaVAE,10,2.9279245892120224e-10,2.6527300166438223e-11,SequentialSampler
26,Njordind,Njordind,VanillaVAE,10,5.768753133389212e-07,0.0017252080065113414,SequentialSampler
27,Njordind,Njordind,VanillaVAE,10,5.786965725769026e-12,8.085521090730372e-08,SequentialSampler
28,Njordind,Njordind,VanillaVAE,10,3.7907987621648916e-11,7.052441913048601e-06,SequentialSampler
29,Njordind,Njordind,VanillaVAE,10,4.0364183354082586e-10,7.052441913048601e-06,SequentialSampler
30,Njordind,Njordind,VanillaVAE,10,2.005159298675925e-12,8.085521090730372e-08,SequentialSampler
31,Njordind,Njordind,VanillaVAE,10,1.3019825312550405e-16,2.2410263180607008e-07,SequentialSampler
32,Njordind,Njordind,VanillaVAE,10,3.5798849740045054e-12,8.085521090730372e-08,SequentialSampler
33,Njordind,Njordind,VanillaVAE,10,7.858631677359547e-12,7.052441913048601e-06,SequentialSampler
34,Njordind,Njordind,VanillaVAE,10,2.9627526336563376e-11,7.052441913048601e-06,SequentialSampler
35,Njordind,Njordind,VanillaVAE,10,8.393441676750735e-06,0.015364482537903207,SequentialSampler
36,Njordind,Njordind,VanillaVAE,10,4.694610823820541e-07,1.7508018109849231e-09,SequentialSampler
37,Njordind,Njordind,VanillaVAE,10,8.119025096600633e-17,2.6527300166438223e-11,SequentialSampler
38,Njordind,Njordind,VanillaVAE,10,2.1796229983576326e-11,2.6527300166438223e-11,SequentialSampler
39,Njordind,Njordind,VanillaVAE,10,5.530664158026417e-12,2.6527300166438223e-11,SequentialSampler
40,Njordind,Njordind,VanillaVAE,10,1.0848504849858921e-07,2.6553827466604668e-08,SequentialSampler
41,Njordind,Njordind,VanillaVAE,10,1.1042355217655118e-09,2.6527300166438223e-11,SequentialSampler
42,Njordind,Njordind,VanillaVAE,10,3.5791405281516654e-08,7.052441913048601e-06,SequentialSampler
43,Njordind,Njordind,VanillaVAE,10,7.466759613570589e-25,2.6527300166438223e-11,SequentialSampler
44,Njordind,Njordind,VanillaVAE,10,1.468322875758139e-09,1.7508018109849231e-09,SequentialSampler
45,Njordind,Njordind,VanillaVAE,10,4.08662768892671e-07,7.586807847601333e-09,SequentialSampler
46,Njordind,Njordind,VanillaVAE,10,1.9710587448516192e-09,1.7508018109849231e-09,SequentialSampler
47,Njordind,Njordind,VanillaVAE,10,1.2874111908833898e-12,2.6527300166438223e-11,SequentialSampler
48,Njordind,Njordind,VanillaVAE,10,3.1019924666325378e-12,2.6527300166438223e-11,SequentialSampler
49,Njordind,Njordind,VanillaVAE,10,1.1480328083650474e-24,2.6527300166438223e-11,SequentialSampler
50,Njordind,Njordind,VanillaVAE,10,4.712042273077633e-12,2.6527300166438223e-11,SequentialSampler
51,Njordind,Njordind,VanillaVAE,10,4.631150827336456e-12,2.6527300166438223e-11,SequentialSampler
52,Njordind,Njordind,VanillaVAE,10,9.101816384814019e-12,8.085521090730372e-08,SequentialSampler
53,Njordind,Njordind,VanillaVAE,10,5.015919400712059e-13,2.6527300166438223e-11,SequentialSampler
54,Njordind,Njordind,VanillaVAE,10,1.1480328083650474e-24,2.6527300166438223e-11,SequentialSampler
55,Njordind,Njordind,VanillaVAE,10,6.24466702949676e-17,2.6527300166438223e-11,SequentialSampler
56,Njordind,Njordind,VanillaVAE,10,2.1796229983576326e-11,2.6527300166438223e-11,SequentialSampler
57,Njordind,Njordind,VanillaVAE,10,1.341593726138701e-08,3.228186739154365e-06,SequentialSampler
58,Njordind,Njordind,VanillaVAE,10,2.1904319177085135e-11,2.6527300166438223e-11,SequentialSampler
59,Njordind,Njordind,VanillaVAE,10,1.3037757018307085e-07,1.7508018109849231e-09,SequentialSampler
60,Njordind,Njordind,VanillaVAE,10,1.7112524456458658e-09,2.6527300166438223e-11,SequentialSampler
61,Njordind,Njordind,VanillaVAE,10,1.5240989644246936e-09,2.6527300166438223e-11,SequentialSampler
62,Njordind,Njordind,VanillaVAE,10,1.4947648984313887e-09,2.6527300166438223e-11,SequentialSampler
63,Njordind,Njordind,VanillaVAE,10,9.064584200730248e-08,8.085521090730372e-08,SequentialSampler
64,Njordind,Njordind,VanillaVAE,10,1.2652073589427176e-09,2.6527300166438223e-11,SequentialSampler
65,Njordind,Njordind,VanillaVAE,10,8.865186940491214e-10,2.6527300166438223e-11,SequentialSampler
66,Njordind,Njordind,VanillaVAE,10,1.5489387762908084e-09,2.6527300166438223e-11,SequentialSampler
67,Njordind,Njordind,VanillaVAE,10,6.207301378337595e-10,2.6527300166438223e-11,SequentialSampler
68,Njordind,Njordind,VanillaVAE,10,1.8140221553237914e-10,2.6527300166438223e-11,SequentialSampler
69,Njordind,Njordind,VanillaVAE,10,1.918721044948062e-16,2.6527300166438223e-11,SequentialSampler
70,Njordind,Njordind,VanillaVAE,10,5.761006636131341e-10,2.6527300166438223e-11,SequentialSampler
71,Njordind,Njordind,VanillaVAE,10,4.82985715098374e-10,2.6527300166438223e-11,SequentialSampler
72,Njordind,Njordind,VanillaVAE,10,7.119484488627348e-10,2.6527300166438223e-11,SequentialSampler
73,Njordind,Njordind,VanillaVAE,10,8.334936509511234e-10,2.6527300166438223e-11,SequentialSampler
74,Njordind,Njordind,VanillaVAE,10,9.830892125527666e-09,2.9180030183082047e-10,SequentialSampler
75,Njordind,Njordind,VanillaVAE,10,3.0940294424165795e-10,2.6527300166438223e-11,SequentialSampler
76,Njordind,Njordind,VanillaVAE,10,8.65547467565073e-10,2.6527300166438223e-11,SequentialSampler
77,Njordind,Njordind,VanillaVAE,10,1.3960543977551242e-09,2.6527300166438223e-11,SequentialSampler
78,Njordind,Njordind,VanillaVAE,10,1.6414090152283073e-09,2.6527300166438223e-11,SequentialSampler
79,Njordind,Njordind,VanillaVAE,10,3.353335005637146e-17,2.6527300166438223e-11,SequentialSampler
80,Njordind,Njordind,VanillaVAE,10,1.5240989644246936e-09,2.6527300166438223e-11,SequentialSampler
81,Njordind,Njordind,VanillaVAE,10,1.3291822178230409e-09,2.6527300166438223e-11,SequentialSampler
82,Njordind,Njordind,VanillaVAE,10,1.986656051377362e-09,2.6527300166438223e-11,SequentialSampler
83,Njordind,Njordind,VanillaVAE,10,1.5489387762908084e-09,2.6527300166438223e-11,SequentialSampler
84,Njordind,Njordind,VanillaVAE,10,3.1913909317076166e-09,2.9180030183082047e-10,SequentialSampler
85,Njordind,Njordind,VanillaVAE,10,0.00018335146728476644,5.809627289330904e-05,SequentialSampler
86,Njordind,Njordind,VanillaVAE,10,5.734732198374393e-08,2.2410263180607008e-07,SequentialSampler
87,Njordind,Njordind,VanillaVAE,10,2.0192065291710146e-06,3.228186739154365e-06,SequentialSampler
88,Njordind,Njordind,VanillaVAE,10,6.5448807870994e-10,2.6527300166438223e-11,SequentialSampler
89,Njordind,Njordind,VanillaVAE,10,6.116927904972792e-07,7.052441913048601e-06,SequentialSampler
90,Njordind,Njordind,VanillaVAE,10,3.1722512468029925e-09,0.006806179435775496,SequentialSampler
91,Njordind,Njordind,VanillaVAE,10,2.9180469670054627e-07,0.00035640144010714247,SequentialSampler
92,Njordind,Njordind,VanillaVAE,10,3.8920690668172625e-08,2.2410263180607008e-07,SequentialSampler
93,Njordind,Njordind,VanillaVAE,10,1.1265768931143684e-09,8.085521090730372e-08,SequentialSampler
94,Njordind,Njordind,VanillaVAE,10,1.2619015416360147e-07,3.228186739154365e-06,SequentialSampler
95,Njordind,Njordind,VanillaVAE,10,1.5301183797432807e-08,2.6527300166438223e-11,SequentialSampler
96,Njordind,Njordind,VanillaVAE,10,3.0392038966018836e-06,8.085521090730372e-08,SequentialSampler
97,Njordind,Njordind,VanillaVAE,10,1.5783168447224976e-08,2.9180030183082047e-10,SequentialSampler
98,Njordind,Njordind,VanillaVAE,10,1.9337019408971126e-15,2.6527300166438223e-11,SequentialSampler
99,Njordind,Njordind,VanillaVAE,10,1.7805568547760714e-07,1.4058938542208932e-06,SequentialSampler
100,Njordind,Njordind,VanillaVAE,10,2.2246844008308415e-10,8.085521090730372e-08,SequentialSampler
101,Njordind,Njordind,VanillaVAE,10,2.2510013432754643e-10,8.085521090730372e-08,SequentialSampler
102,Njordind,Njordind,VanillaVAE,10,2.2072939521962782e-10,8.085521090730372e-08,SequentialSampler
103,Njordind,Njordind,VanillaVAE,10,2.0972065342354574e-10,8.085521090730372e-08,SequentialSampler
104,Njordind,Njordind,VanillaVAE,10,2.2246844008308415e-10,1.4058938542208932e-06,SequentialSampler
105,Njordind,Njordind,VanillaVAE,10,2.650055667446534e-10,0.0010451859722047311,SequentialSampler
106,Njordind,Njordind,VanillaVAE,10,5.423063022714432e-07,2.2410263180607008e-07,SequentialSampler
107,Njordind,Njordind,VanillaVAE,10,2.3556984790427746e-07,0.00035640144010714247,SequentialSampler
108,Njordind,Njordind,VanillaVAE,10,1.4228144816752252e-08,2.6527300166438223e-11,SequentialSampler
109,Njordind,Njordind,VanillaVAE,10,1.612479430358829e-11,2.9797081712253577e-05,SequentialSampler
110,Njordind,Njordind,VanillaVAE,10,3.36977248346254e-11,2.6553827466604668e-08,SequentialSampler
111,Njordind,Njordind,VanillaVAE,10,4.1610775682725636e-11,2.6553827466604668e-08,SequentialSampler
112,Njordind,Njordind,VanillaVAE,10,3.49967579414047e-11,1.4058938542208932e-06,SequentialSampler
113,Njordind,Njordind,VanillaVAE,10,1.794431908355981e-05,0.00020037382917069028,SequentialSampler
114,Njordind,Njordind,VanillaVAE,10,6.161226013905498e-09,8.085521090730372e-08,SequentialSampler
115,Njordind,Njordind,VanillaVAE,10,0.00020349522368160204,8.085521090730372e-08,SequentialSampler
116,Njordind,Njordind,VanillaVAE,10,6.637648802463029e-10,2.6527300166438223e-11,SequentialSampler
117,Njordind,Njordind,VanillaVAE,10,4.5899568904629467e-10,7.586807847601333e-09,SequentialSampler
118,Njordind,Njordind,VanillaVAE,10,3.1294366086228825e-10,2.6527300166438223e-11,SequentialSampler
119,Njordind,Njordind,VanillaVAE,10,3.4338150457724373e-14,2.6527300166438223e-11,SequentialSampler
120,Njordind,Njordind,VanillaVAE,10,1.7155831058699084e-13,2.6527300166438223e-11,SequentialSampler
121,Njordind,Njordind,VanillaVAE,10,1.7715060110583703e-13,2.6527300166438223e-11,SequentialSampler
122,Njordind,Njordind,VanillaVAE,10,2.3536914148757746e-13,2.6527300166438223e-11,SequentialSampler
123,Njordind,Njordind,VanillaVAE,10,1.3171978444859537e-08,0.002783205073058452,SequentialSampler
124,Njordind,Njordind,VanillaVAE,10,6.417801916893558e-09,8.085521090730372e-08,SequentialSampler
125,Njordind,Njordind,VanillaVAE,10,6.740297576501613e-09,8.085521090730372e-08,SequentialSampler
126,Njordind,Njordind,VanillaVAE,10,1.3891697021414863e-13,2.6527300166438223e-11,SequentialSampler
127,Njordind,Njordind,VanillaVAE,10,5.2025405025992516e-09,8.085521090730372e-08,SequentialSampler
128,Njordind,Njordind,VanillaVAE,10,6.935226820232197e-10,2.6527300166438223e-11,SequentialSampler
129,Njordind,Njordind,VanillaVAE,10,2.220462177967335e-09,2.6527300166438223e-11,SequentialSampler
130,Njordind,Njordind,VanillaVAE,10,4.873025420944154e-13,2.6527300166438223e-11,SequentialSampler
131,Njordind,Njordind,VanillaVAE,10,5.546239293457064e-13,2.6527300166438223e-11,SequentialSampler
132,Njordind,Njordind,VanillaVAE,10,8.490232816732838e-09,7.052441913048601e-06,SequentialSampler
133,Njordind,Njordind,VanillaVAE,10,7.619352362360405e-10,2.6527300166438223e-11,SequentialSampler
134,Njordind,Njordind,VanillaVAE,10,1.3622489764548914e-09,8.085521090730372e-08,SequentialSampler
135,Njordind,Njordind,VanillaVAE,10,7.619352362360405e-10,2.6527300166438223e-11,SequentialSampler
136,Njordind,Njordind,VanillaVAE,10,7.725710896903823e-10,2.6527300166438223e-11,SequentialSampler
137,Njordind,Njordind,VanillaVAE,10,7.540450278253945e-10,2.6527300166438223e-11,SequentialSampler
138,Njordind,Njordind,VanillaVAE,10,1.4996183317687856e-09,8.085521090730372e-08,SequentialSampler
139,Njordind,Njordind,VanillaVAE,10,4.076261494806723e-19,2.6527300166438223e-11,SequentialSampler
140,Njordind,Njordind,VanillaVAE,10,7.320871772547987e-10,8.085521090730372e-08,SequentialSampler
141,Njordind,Njordind,VanillaVAE,10,3.3457909439371066e-13,2.6527300166438223e-11,SequentialSampler
142,Njordind,Njordind,VanillaVAE,10,2.076512106694026e-13,2.6527300166438223e-11,SequentialSampler
143,Njordind,Njordind,VanillaVAE,10,1.8584697850650405e-13,2.6527300166438223e-11,SequentialSampler
144,Njordind,Njordind,VanillaVAE,10,9.011604266072302e-07,7.052441913048601e-06,SequentialSampler
145,Njordind,Njordind,VanillaVAE,10,5.712633014662088e-17,0.00035640144010714247,SequentialSampler
146,Njordind,Njordind,VanillaVAE,10,8.066743086863235e-30,2.6527300166438223e-11,SequentialSampler
147,Njordind,Njordind,VanillaVAE,10,1.3139997909938558e-09,2.2410263180607008e-07,SequentialSampler
148,Njordind,Njordind,VanillaVAE,10,5.885474001978332e-20,7.052441913048601e-06,SequentialSampler
149,Njordind,Njordind,VanillaVAE,10,4.766674044879404e-12,3.228186739154365e-06,SequentialSampler
150,Njordind,Njordind,VanillaVAE,10,4.046717110826593e-11,8.085521090730372e-08,SequentialSampler
151,Njordind,Njordind,VanillaVAE,10,0.00022666025371154117,0.002783205073058452,SequentialSampler
152,Njordind,Njordind,VanillaVAE,10,2.136820830841806e-08,8.085521090730372e-08,SequentialSampler
153,Njordind,Njordind,VanillaVAE,10,1.8976960820329766e-08,7.052441913048601e-06,SequentialSampler
154,Njordind,Njordind,VanillaVAE,10,8.941172014336924e-20,2.6527300166438223e-11,SequentialSampler
155,Njordind,Njordind,VanillaVAE,10,9.457657222056245e-10,2.6527300166438223e-11,SequentialSampler
156,Njordind,Njordind,VanillaVAE,10,4.0066842630858757e-10,0.0006178973521373264,SequentialSampler
157,Njordind,Njordind,VanillaVAE,10,5.368907891104939e-09,7.052441913048601e-06,SequentialSampler
0,Njordind,Njordind,VanillaVAE,20,0.0022901111659978657,0.035212687439485975,RandomSampler
1,Njordind,Njordind,VanillaVAE,20,0.014994836018234148,0.035212687439485975,RandomSampler
2,Njordind,Njordind,VanillaVAE,20,0.001209757367246711,0.02763004285783495,RandomSampler
3,Njordind,Njordind,VanillaVAE,20,0.0011176342560762498,0.02763004285783495,RandomSampler
4,Njordind,Njordind,VanillaVAE,20,0.0021626378269571367,0.02763004285783495,RandomSampler
5,Njordind,Njordind,VanillaVAE,20,0.0017200139525905822,0.009695991461466618,RandomSampler
6,Njordind,Njordind,VanillaVAE,20,0.00032705724048492305,0.012746164600618805,RandomSampler
7,Njordind,Njordind,VanillaVAE,20,4.643142215096277e-05,0.08617043964956975,RandomSampler
8,Njordind,Njordind,VanillaVAE,20,0.0004630090940682674,0.035212687439485975,RandomSampler
9,Njordind,Njordind,VanillaVAE,20,1.8841130925947826e-05,0.0015848989781653158,RandomSampler
10,Njordind,Njordind,VanillaVAE,20,0.003611048052113097,0.044538208525893144,RandomSampler
11,Njordind,Njordind,VanillaVAE,20,0.00015187748533047847,0.0021882594347639368,RandomSampler
12,Njordind,Njordind,VanillaVAE,20,0.0006917562928725474,0.05591262693934339,RandomSampler
13,Njordind,Njordind,VanillaVAE,20,0.0002716075647707822,0.06966967333380593,RandomSampler
14,Njordind,Njordind,VanillaVAE,20,0.0003607170996987865,0.016624704015678015,RandomSampler
15,Njordind,Njordind,VanillaVAE,20,0.0018478124225822512,0.0021882594347639368,RandomSampler
16,Njordind,Njordind,VanillaVAE,20,0.0005340101338704439,0.02763004285783495,RandomSampler
17,Njordind,Njordind,VanillaVAE,20,0.0002625600920114884,0.0029959756135691388,RandomSampler
18,Njordind,Njordind,VanillaVAE,20,0.014335405285048397,0.0029959756135691388,RandomSampler
19,Njordind,Njordind,VanillaVAE,20,1.1733297858168686e-07,0.0015848989781653158,RandomSampler
20,Njordind,Njordind,VanillaVAE,20,0.001576173468247788,0.044538208525893144,RandomSampler
21,Njordind,Njordind,VanillaVAE,20,4.910400328030118e-06,0.044538208525893144,RandomSampler
22,Njordind,Njordind,VanillaVAE,20,3.166234700245387e-06,0.001138145764743275,RandomSampler
23,Njordind,Njordind,VanillaVAE,20,0.002365314054719403,0.035212687439485975,RandomSampler
24,Njordind,Njordind,VanillaVAE,20,5.231254287227617e-07,8.736247530516583e-05,RandomSampler
25,Njordind,Njordind,VanillaVAE,20,9.188952981376706e-05,0.021515164959860632,RandomSampler
26,Njordind,Njordind,VanillaVAE,20,0.010064030058072548,0.05591262693934339,RandomSampler
27,Njordind,Njordind,VanillaVAE,20,0.004500801538527055,0.08617043964956975,RandomSampler
28,Njordind,Njordind,VanillaVAE,20,0.00027117021220502606,0.0029959756135691388,RandomSampler
29,Njordind,Njordind,VanillaVAE,20,0.00023192752899004208,0.012746164600618805,RandomSampler
30,Njordind,Njordind,VanillaVAE,20,0.002276747033828408,0.0015848989781653158,RandomSampler
31,Njordind,Njordind,VanillaVAE,20,0.000925476810422099,0.22350854805280182,RandomSampler
32,Njordind,Njordind,VanillaVAE,20,0.0015141330880872328,0.044538208525893144,RandomSampler
33,Njordind,Njordind,VanillaVAE,20,0.0007557410771528161,0.08617043964956975,RandomSampler
34,Njordind,Njordind,VanillaVAE,20,1.9163860536080022e-05,0.0029959756135691388,RandomSampler
35,Njordind,Njordind,VanillaVAE,20,0.0011014514134026765,0.08617043964956975,RandomSampler
36,Njordind,Njordind,VanillaVAE,20,0.0022432621800539954,0.10580006435321504,RandomSampler
37,Njordind,Njordind,VanillaVAE,20,0.0032130344253860077,0.016624704015678015,RandomSampler
38,Njordind,Njordind,VanillaVAE,20,5.551442186652094e-05,0.016624704015678015,RandomSampler
39,Njordind,Njordind,VanillaVAE,20,3.545546188205233e-07,0.007317362056681163,RandomSampler
40,Njordind,Njordind,VanillaVAE,20,2.7696842458577312e-06,3.8561225784092613e-05,RandomSampler
41,Njordind,Njordind,VanillaVAE,20,1.2071212372209006e-06,0.00012959974640395727,RandomSampler
42,Njordind,Njordind,VanillaVAE,20,0.0003275781800816409,0.021515164959860632,RandomSampler
43,Njordind,Njordind,VanillaVAE,20,0.002944496604753488,0.02763004285783495,RandomSampler
44,Njordind,Njordind,VanillaVAE,20,0.001718802286839849,0.1874416693159138,RandomSampler
45,Njordind,Njordind,VanillaVAE,20,4.5871780862143834e-05,0.021515164959860632,RandomSampler
46,Njordind,Njordind,VanillaVAE,20,0.00014013038829805468,0.0005718378976365663,RandomSampler
47,Njordind,Njordind,VanillaVAE,20,0.015467025219915276,0.009695991461466618,RandomSampler
48,Njordind,Njordind,VanillaVAE,20,0.0002685598787180679,0.0029959756135691388,RandomSampler
49,Njordind,Njordind,VanillaVAE,20,0.0031841423018982296,0.007317362056681163,RandomSampler
50,Njordind,Njordind,VanillaVAE,20,0.0006803495541374271,0.0015848989781653158,RandomSampler
51,Njordind,Njordind,VanillaVAE,20,0.004313113509521682,0.05591262693934339,RandomSampler
52,Njordind,Njordind,VanillaVAE,20,0.016507465572419555,0.26456620385223617,RandomSampler
53,Njordind,Njordind,VanillaVAE,20,0.002530313438056986,3.8561225784092613e-05,RandomSampler
54,Njordind,Njordind,VanillaVAE,20,0.0029854327101267453,0.0015848989781653158,RandomSampler
55,Njordind,Njordind,VanillaVAE,20,5.1650731383448876e-05,0.02763004285783495,RandomSampler
56,Njordind,Njordind,VanillaVAE,20,3.5648065618761236e-09,3.42983280461859e-07,RandomSampler
57,Njordind,Njordind,VanillaVAE,20,2.97377425254339e-05,0.05591262693934339,RandomSampler
58,Njordind,Njordind,VanillaVAE,20,0.000280832640740089,0.0015848989781653158,RandomSampler
59,Njordind,Njordind,VanillaVAE,20,0.00034234676326482205,0.0015848989781653158,RandomSampler
60,Njordind,Njordind,VanillaVAE,20,0.0014367906913985706,0.05591262693934339,RandomSampler
61,Njordind,Njordind,VanillaVAE,20,0.001146066780071231,0.035212687439485975,RandomSampler
62,Njordind,Njordind,VanillaVAE,20,0.006951456523940691,0.021515164959860632,RandomSampler
63,Njordind,Njordind,VanillaVAE,20,0.0028352723295193005,0.016624704015678015,RandomSampler
64,Njordind,Njordind,VanillaVAE,20,0.0052839834379689865,0.0015848989781653158,RandomSampler
65,Njordind,Njordind,VanillaVAE,20,0.000837254399419507,0.02763004285783495,RandomSampler
66,Njordind,Njordind,VanillaVAE,20,0.0001604823131709984,0.009695991461466618,RandomSampler
67,Njordind,Njordind,VanillaVAE,20,0.0070780745419603,0.08617043964956975,RandomSampler
68,Njordind,Njordind,VanillaVAE,20,0.0024654488148075915,0.009695991461466618,RandomSampler
69,Njordind,Njordind,VanillaVAE,20,1.6865456724087927e-05,0.12895877435753167,RandomSampler
70,Njordind,Njordind,VanillaVAE,20,0.0017910205284740188,0.035212687439485975,RandomSampler
71,Njordind,Njordind,VanillaVAE,20,0.0005358620445287121,8.736247530516583e-05,RandomSampler
72,Njordind,Njordind,VanillaVAE,20,0.003994163703456843,0.0029959756135691388,RandomSampler
