,Unnamed: 0,fold,sampler,pvalue,loss
0,0,ind,ClassOrderSampler,7.020597128583494e-33,"[     3.7277      1.9356      2.5717      4.0324      2.2611       2.955      3.3274      2.8496      3.5393      2.5174      2.4563       3.396      4.1681      4.1027      2.7388      2.1345      3.3964      3.1515      2.4861      3.8406      3.2659      3.4114      3.9623      3.1407      3.0589      2.6126
       3.183      3.7963      3.5218      3.7687       4.175      3.2571      2.0095       4.195      2.8515      3.6685      3.3395        4.03      3.0162       4.149       3.736      3.5937      4.1804      3.0286       2.678      4.1149      3.1771       3.374      2.6918      2.1675      3.8589       2.899
      3.1361      4.0409      3.9028      3.4117      2.5385      3.4565      3.7574      2.3308      3.9187       4.214      4.0962      4.1296      4.1993      4.5141      5.0942      4.1731      4.2109      4.2083      4.0758      4.1656      4.1232      4.5927      3.9142      4.2332      4.2267      4.2344
      4.2004      4.1671       4.098      4.2489      4.1416      4.1514      4.2648      4.2485      4.2297      4.2149      3.9269      3.9068      4.2342      4.2812      4.1447      4.2252       4.192      7.7192      4.2161      4.2441      4.0752      4.0992      4.1671      4.2975      4.1557      4.2709
      4.1465      3.9625      4.1204      4.5119      4.0131      4.1692       6.879      5.8292      4.9471      4.2144      3.6502      4.0152      5.9258      3.7414      4.0505      4.1514      4.1693      4.1544      4.0519      3.7447       3.757      4.0111      3.6766      4.2498      3.9872      5.8059
      6.4136       3.711      3.8224      3.8094      4.1319      4.2591      3.7658      3.7207      4.2521      3.3284      3.1089      3.6738      4.2334        3.38      3.5587      3.9502       4.256      3.6146      3.7035      3.6893      3.1416      5.2998       4.303      3.9027      4.3085      3.7628
      3.4477      4.2936      4.0032      6.1063      3.8579      4.3117       3.562      3.5375      3.1956      3.8245       3.853      3.8973      4.1394      3.7943      3.6368      4.1549      4.2034      3.7253      3.9463      4.1072      4.2234       3.288      2.1303      2.1683      3.0109      2.6331
      4.0853      2.2826      3.0621      4.0379      2.3981      2.6672      3.0066      3.5784       2.311      2.5542      2.3204      2.4523      3.6091      2.5319      3.2789      3.0014      4.5357      3.3659]"
1,0,ind,ClassOrderSampler,9.378047883604525e-30,"[     2.3083      3.4918      8.3029      4.1756      4.2531      4.2189      4.2347       4.226       4.201      4.2301      4.2598      4.1984      4.2092      4.2536      4.2344      4.2646      4.2436      4.2291      4.2328      4.2447      4.2614      4.2468      4.2303      4.2739      4.1913       4.218
      4.2551      4.1966      4.2415      4.5759      4.2653      4.2408      4.2524      4.7566      4.1699      4.2187      4.2114      4.2003       5.825      4.2605      4.6942      4.2603      4.2547      4.2591      4.0167      3.8275      4.0015      3.7867      4.0055      3.8558      4.0255      8.3433
      5.0422      3.9909      5.0422      4.0596      4.0056      4.5212      3.6316      5.2917      3.6544      4.1993      3.8759       3.871      5.4296      3.7932      4.0341      3.5118      5.0173      3.6328      2.7148       3.352      3.8203      3.0711      3.4887      5.6975      3.3764      3.9313
      3.7892      5.4682      3.8143      3.9608      4.1554      3.8079      13.473      3.5821      3.7326      3.5075      3.4574       3.936      5.6313       3.297       2.655      4.4702      2.6662      4.2823      3.4811      3.4623      2.6008      2.9994      2.4539      1.8535      2.8904      2.1828
      2.0122      3.7364      2.9276      3.2518      2.4687      2.4104      2.3974      2.4008      2.1127      3.1245      2.7597      3.3609      2.3837      2.3825      2.4807       2.326      1.9343      2.0529      2.6038      3.5369      2.2238      2.0731      2.6674       2.077      2.3425      2.6081
      2.0476      2.3891      2.5289      2.0095       2.316      2.0801      1.9853      4.2853      3.7444      3.2194       2.247      2.1549      2.1479      3.6842      2.7072      2.2116      2.4895      3.5332      2.4066      2.3969      2.2453      2.7272      2.5179      2.8545       1.843      1.7668
      2.2009       2.511      2.4638      3.6524      4.0021      1.8586      2.0625       3.548      3.4995      1.9477      1.6686      3.7363       9.607      1.4449      1.6128      3.6642      6.9875      2.6438      4.7289      3.4158      3.8748      3.5242      3.2441      3.4707      2.2954      2.2583
      2.5741      3.1614      1.9582      2.1484      2.3236      9.3494      1.3053      3.4657      9.1082      1.5488      4.1522      5.1095      4.1561      4.0615      4.1897      4.3588      4.3692      4.0732]"
2,0,ind,ClassOrderSampler,1.469330716007235e-38,"[     4.1454      4.3347      4.4467      4.5822      4.3551      4.2381      4.5602      4.7784      3.9587      4.1649      4.3644      4.5551      4.4796      4.2717      3.9541      4.4388      4.4016      5.6057      4.5466      4.3258      4.0759      4.1927      4.1698      4.1898      4.1817      4.0745
      4.0569       4.045      4.1917      4.2071      4.1178       4.129      4.2025      4.1825      4.2036       4.168      5.5767      4.3476      4.1977      4.1796       4.113      4.1698      4.1292      4.1959       4.206       4.079      4.2471      4.1965      4.0969      4.1946      4.1548       3.979
       4.082       4.059      3.0642      3.8353      3.5724     0.11406      3.1113     0.50744     0.31198      4.1747      2.2655       3.858     0.85948      3.3709      2.6168      2.0481    0.032147      4.1389     0.64582      3.1006      4.1543     0.47696      1.2818      1.9644      4.2416     0.16816
      2.4657       2.396     0.10393     0.70054      3.3776     0.68335      1.4161    0.035811    0.033273       2.637      3.8727       4.183      2.6277      2.8234      4.0084      1.5413      2.5078      3.8446     0.53862      3.8211      0.1191      1.3464      3.8499      4.1291       1.485      3.5854
     0.17575     0.27664      1.5044     0.11009      2.5141    0.013807    0.086095     0.43375    0.053309      4.1946     0.56491      0.6169     0.86773     0.18891      4.1906    0.024032      2.9655      4.2206  0.00012552     0.11482    0.016314      3.1066    0.039647    0.074254     0.20776      1.5747
      1.7935     0.36684      1.2909   0.0065912     0.59369     0.67481    0.067613     0.21916   0.0075497    0.093816       2.514    0.034783    0.018753     0.16709     0.18085     0.34304    0.061345     0.57777     0.12153      0.1406     0.43519      1.4886     0.12161      3.9665    0.096727      2.7583
      1.1005     0.27324      1.3451    0.078442      4.2986      4.3643       4.317      4.2908      4.3569      4.0902      4.2953      4.2885      4.3356       4.203      5.3759      4.1847      4.1497      4.3159      4.2356      4.1529       4.338      4.0835      4.2226      3.9223      4.3119      4.3733
      4.2785      4.2845      4.1276      4.2407      4.2061      4.3508      4.3056      4.3489      4.4006       4.256      4.0184       4.273      4.1503      4.0441      4.3172      4.2231      4.2915      4.3411]"
3,0,ind,ClassOrderSampler,3.660982532004234e-29,"[     4.2422      4.2895       4.131      4.0876      4.2745      4.3355      4.1489      4.2313       4.993      4.2593      4.2874      4.2736      4.2403      4.3226      4.1823      4.3357      4.2151       4.239        2.53      2.9304      2.5637      3.6902      2.9911      4.2314      4.5932      3.2505
      5.0435      3.4426      5.9885      3.0366      2.9537       3.157      2.7368      2.5659       2.588      2.3905      4.5304      2.9811      2.9457      3.1336      3.5865      2.9611      3.2999      4.1543      3.5788      3.9545      2.8751      3.0425      3.1607      3.6111      4.4359      3.4067
      3.5265      2.6843      2.9894      3.2591      2.6599      2.9851      4.2368      6.3575      2.3465      3.1556      2.7747      6.1993      2.9318      3.1585      2.5246      2.8078      1.8178     0.38679     0.27076    0.010771     0.91087     0.37297     0.15848    0.097066     0.19191     0.54329
      3.7569   0.0013758      4.4936     0.24721       4.275   0.0069288  7.2238e-05     0.11699      3.8335      1.1764     0.59884     0.23057      3.0154    0.014146     0.22319    0.027589   0.0046195      2.0632    0.029643      2.1312      4.1847      4.2141    0.010348      1.9962    0.010091     0.23496
     0.27728     0.25437    0.016325   0.0029936      3.0926     0.29324    0.096224  0.00014388    0.015908      4.4643      1.5519      1.0093      4.4613    0.078693   0.0024325      4.2228      3.2846   0.0050027       4.464    0.037013     0.10857     0.23556       4.212     0.04939      2.5779    0.080353
    0.024058     0.52992    0.037832  4.7684e-07     0.50108    0.038616      2.0576     0.31766      4.4827      1.2076    0.036581      5.1103      1.2958    0.011127    0.046321      3.2131      2.4719     0.59525      4.1949      4.3651      3.9884       4.334      3.9573      4.6776      3.8023       4.171
      4.2113      4.3228      4.4002      3.7787      4.7818      4.2837      4.0126      4.2924      4.3899      4.3843      4.0107        3.96       4.334        4.12      5.4212      6.0816      4.9941      5.0514      3.1582      4.1228      3.9169        5.03       3.287      3.1488      3.7922      4.1131
      5.0938      4.0854      4.1147      4.0802      4.1026      5.7873      3.5083      3.2344      3.7165      4.1134      6.3512      19.177      20.505      3.1924      5.9604      3.6928      3.8016      3.8475]"
4,0,ind,ClassOrderSampler,2.546028555855937e-34,"[     4.0721      6.1756      4.0367      3.5593      6.2664      4.1366      4.1084       3.502      2.9351      4.0452      4.4862      7.9125      8.5913      3.5933      5.9288      3.2347      2.8373       3.505       2.522      3.8606      2.5802      4.4459      3.9775      4.4137      3.1157      3.3963
      2.8973      2.6859      3.9709      3.4281      4.4042      2.5648      3.3504      4.4547      2.3447      3.2663       2.386      4.3396       4.117      4.3362      3.0913      4.2762       3.619      3.4932      2.8321      3.4322      2.9068      4.4305        3.93      3.0247      2.6235      4.0191
       4.414      4.0167      2.8158      4.3378      4.4479      2.8091       4.081      3.2155      2.7466      3.7474      2.0808      3.2502      1.1174      2.0695      3.3867      2.2824      3.3667      4.2112      1.8747      4.1745       2.153     0.32881      2.6828      1.8534      2.3446       3.302
      2.0335      1.2442      4.4511      2.9792      1.8589     0.83787      2.6997      2.3195      2.2146      2.4966      3.2937       3.583       2.386      2.5783      2.2845      1.8947           0           0           0           0           0           0           0           0           0           0
           0           0           0           0  2.3842e-07  2.6226e-06           0           0     0.01814           0           0           0           0           0           0           0           0           0  2.5034e-05  3.6955e-06           0           0           0           0           0           0
           0           0           0  4.7684e-07    0.001941           0           0           0           0    0.018876      4.3522        5.41       11.14       4.897      5.3467      4.9113       6.089      6.0188      5.4008       4.677      3.4934      4.4755      3.0346      3.7769       3.019      3.7166
      3.6516      2.9979      3.4026      3.7248      2.9328      3.0485       3.804      3.5192      3.3686      3.0108      3.1167      3.4373      3.5463       3.387      3.3546      3.2043      3.0606       3.463      3.4893      3.7582     0.32937       4.359     0.20416     0.32719     0.22339      2.7919
      1.7739     0.26454    0.046284      4.3778     0.46322      4.3867      3.8316      1.8766      3.0129     0.83449      3.6865      1.9712      1.0777      4.2243     0.40675      1.7681      1.5478     0.67444]"
5,0,ind,ClassOrderSampler,6.261310419754505e-27,"[     2.9925      1.0858     0.55742     0.27733      4.4108      4.2992     0.37677      4.1374      1.8826     0.36317     0.54006     0.32719      0.1051      2.7484     0.55988      1.0382      2.4175       3.944      2.2815      2.4427      2.2539      2.1398      2.9743       2.195      2.0463      3.4283
      1.9858      1.0075      1.9184      1.4249      1.4938       2.388      2.2532       2.694      2.2839      2.4473     0.96745     0.87773       3.941      1.0155      1.0466      2.1622      1.3995      1.4222      2.3838      1.2684      3.1061       0.739      2.6741      2.1309     0.98298      3.2533
      1.5453      1.0092      3.7284      2.0352      3.0166       2.818      2.8955      1.6898      2.9898      3.9422      1.6554      2.5088      1.2778      3.2404       2.467      3.9518      3.9485      1.4217      1.5673      2.2445     0.83546      3.9134      3.7192      3.9148     0.79441      3.0556
      1.6429      1.9875      2.0875      3.0309      1.8205      3.9233     0.92145     0.45767     0.98958      3.2399      3.8199       1.665     0.47656     0.34341      3.5163      2.9756     0.61895     0.44713      3.1612      3.1207     0.57583       1.301      2.1726      3.3738      2.0058      3.2916
      3.5839      1.7258      1.7722     0.88133      3.2919     0.94565      3.2612      3.1681      7.7776       2.003      3.9708     0.58458      3.9725      1.0235      3.9601      1.6994      1.2413      2.4505      1.8868      1.2177      3.1675      3.4334      2.3121      1.9435      3.0898      1.8533
       1.773      1.8738      2.0394      2.8726      1.6031      1.0535       3.351      1.7969      1.6166      1.1906      2.6451      2.4853     0.72668      1.8921     0.55769      3.3676      2.1873      1.9772     0.73115      1.3629       3.311      2.2958      1.5666      1.3189      1.2766      2.1286
     0.87839      1.2108      1.9718       2.163      1.8555      2.7412      1.1903      2.6462       2.769      1.0888      1.7414      1.6172      1.7872      1.2395      1.5788      2.0252      1.3155      3.3131      2.2885      2.0986      1.2701      2.3174      1.5258      3.1837      1.0763      1.0974
      2.0818      1.4426      4.0501      4.1152      4.1506      3.3343      3.8573      3.3453      3.4009      3.3442      3.4059      3.8334       4.797      4.1068      4.6912      3.8349      4.1411      4.0901]"
6,0,ind,ClassOrderSampler,1.0595090340793536e-23,"[     3.1979      5.5906      3.8418      3.4232      3.1846      3.3375      3.8238      3.1742      3.0011      3.5982      3.1669      3.3426      3.1993      2.9374       3.178      2.9226      3.7716      3.3029      3.1823      3.5868      3.5086      2.9327      3.6517      2.5104      4.1427      3.2109
      2.3684       2.456      3.2024      3.0226      3.4725      3.0316      2.9942      2.9138      2.7725      3.4556      3.3697      3.2768      3.0875      3.1749      3.1113      2.9238      2.9767      3.4069      3.3622      3.6009       3.515      3.0797      3.1968      5.1227       3.734      3.4675
       4.295      3.5635      2.7662      3.9741      4.3649      3.2933      4.5531      2.6896      2.9045      3.7361      3.3352      3.9218      4.0282      3.0832       3.734       3.397      2.7665      4.1584      3.0825      3.2473      3.1022      2.9526      2.9945      2.5204      3.0838      3.5585
      5.2675      3.4779      3.4041      3.2877      3.1687      4.0246      3.3177      4.2257      3.5007      3.7936      3.8611      3.3982      3.5172      3.4984      7.3171      2.7012      3.2704       3.527      3.5772      3.3981      3.2915      3.8504       3.336      8.4991      3.8246      7.3624
      3.9677      2.7744      3.2209      3.7828      2.8045      3.6122      1.2499      1.8566      1.9686      1.6872      3.3153      1.2235      1.9541       1.975      1.5637      1.6934      1.4293      4.0146      5.2292      2.0232      3.5326      1.6935      1.5529      1.3469     0.97693      1.7599
      2.0958      3.7397      1.5028      1.6344      2.0469      3.7337      1.2553      1.8114      1.6545      1.9233      1.3904      4.3927      5.3108      4.5246      3.8728      4.8002      4.2335      3.2569      3.1076      3.9006      4.5768      4.5775      4.5495      3.8458      4.5246      4.1136
      3.8753      3.4715      4.3126       3.968      3.9306      4.0561      3.9284      4.1041      4.1968      3.6621      3.9977      4.3674       3.962      3.9667      3.5758      4.4928      4.4702      4.0444      8.8687      3.8663      4.1919      4.2138      3.7551       3.654      3.7421      4.3467
      4.3043      4.1991      3.9981       3.834      4.6069      4.5093      3.4883      4.5678      3.9586      4.5684      3.4869      3.8011      2.4423      1.7698     0.38785      1.0404     0.93723      1.3038]"
7,0,ind,ClassOrderSampler,2.4762429502341342e-46,"[     3.0065      1.4369      1.0912     0.57111     0.67365      1.1484      1.0749     0.73818     0.85345      1.7565     0.99225       1.006      2.6118      1.8774       1.209     0.38652      3.0065      2.7748     0.88287      1.3709     0.72602      1.3213      0.6207     0.96483      1.3253      2.8528
      3.8668      3.6742     0.84854     0.88609      0.5174      1.3307     0.98979      1.3385     0.79216      2.1293     0.73143     0.36459     0.48217      1.5727     0.98627     0.54256      2.4502     0.39177      4.3341      4.1201      6.8151      2.0473      1.5391      3.1912      3.3821      2.4965
      2.5181       1.712      3.1329      1.7216      3.2881      2.0333      4.6372      3.5986      4.7721      4.7371      4.4461      3.2658        1.52      2.7496      2.1046      3.6374      2.8442      4.4746      2.6311      4.7801      2.8117      3.6817      3.2124      4.0514      3.2385      4.4404
      3.2997       2.927       1.712      2.2122      3.1143      4.1631     0.93166      3.0461      1.1154      4.2094      3.2575      4.6615      4.5024      4.4744      4.4288      2.7479      2.5856      3.3546      3.9541      1.4862      2.1985      4.0967      2.0317      1.6852      3.1089      2.2098
      3.1786      1.7878      5.2487      2.5326      3.7694     0.92862      2.9955     0.70481       1.578      2.8427      4.0597      3.5438      1.8861      1.8471      3.5175     0.49171     0.70209      1.7914      1.9735      2.5327      2.0735      3.7216      2.6475     0.44579      2.9731      1.2011
      2.5526      2.3416      2.5848       2.249      1.6963      2.1879      3.5438      3.0848     0.53176       4.107      2.1801      2.5176       3.783      1.6776       2.538       1.581      1.7045      1.1811      2.0502      1.0421    0.030239      1.8668      3.9486    0.035158    0.068388      1.5087
      1.9838      4.3341     0.06435    0.028313      4.0325      4.0555     0.84528      2.9308     0.49078     0.91931      1.9529      1.4075     0.38571      1.7885    0.030239      2.0762      3.6495     0.14352     0.75863      1.5524     0.71466      0.8396       1.779     0.39717      2.3817     0.93432
      4.2891     0.19926     0.72089     0.71771      1.3536      1.4767    0.088788    0.003379     0.74823     0.95406      1.2971     0.35233      4.1384     0.53893    0.011807      1.6772      2.3674     0.36039]"
8,0,ind,ClassOrderSampler,2.3327026350100663e-48,"[  0.0095126     0.10045     0.68782      1.2236       3.063     0.99306      2.2948      4.4016    0.025797   0.0075515      1.6907      4.1926      4.1406      5.3568      4.1446      4.0725      4.4237      4.2381      4.2437       3.973      4.2067      4.2479      3.9677      4.5223      4.0736       4.158
      3.9978      4.2593      4.2224      3.9997      4.1915      4.3017      4.2696      4.2222      3.8872      4.1802       4.133      4.1934      4.1243       4.346      4.1806      4.0706      4.1534      4.1621      4.2639      4.1367      4.2619      4.0464      4.1002      4.4252      4.2682      27.275
      4.2727      3.7676      13.939      4.1646      3.9589      4.2954      4.3041      4.3991      4.0481      13.601      4.4655      4.2567      4.4174      4.2766      4.0081      4.2974      4.2883      4.1972      4.5191       4.219      4.1581      5.2955      4.2727      4.5408      4.6437      3.8888
      3.9842      4.0825      4.1473      4.4208      4.3638      4.2605      4.0081       4.103      4.1305      4.3713      4.5106      4.1127      4.0309      3.8681      4.2883      4.1977      4.2831      3.7852      4.4331      3.0928      2.4092      4.4453      3.9776      3.6845      4.1206      3.7514
       4.418       4.028      3.8395      4.3329      3.6141      4.0943      4.1279      4.0227      4.3322      3.8891      2.9909      3.5439      3.9104      3.6364      3.6969       3.765      2.8699      4.4168      3.3283      4.4208      4.3998      4.2226      4.2653      4.1245      3.9296      4.2495
      4.0186      3.0112      3.5281      3.7801      4.1249      4.4207      2.9335      4.2326      3.9918      3.9553      4.4202      4.3991      3.5143      4.4035      3.8372      4.2045      3.7361      3.9719       4.431      3.9896      4.3329      4.4356      4.2045      3.9088      4.0858      3.7801
       4.413      3.9875      3.8395      4.3404      3.9844    0.073146      3.1901      2.4286      3.9597      2.7696      3.0253      1.9784      2.2652      2.1729      1.9527      2.9798     0.50628      1.8956      3.7409      1.2993    0.072291      1.1195      4.4081      3.1224      2.7497       2.255
      2.5781      1.1118      3.4408     0.44224      2.8396     0.56936    0.059605       1.441      1.3057      3.7631      2.3451      1.0891      3.9028      3.8036      1.4856      3.4275      1.3593      1.8727]"
9,0,ind,ClassOrderSampler,7.5351140326941924e-34,"[     2.8301     0.97743     0.27121      1.3081     0.91574      1.7338       1.579       1.078      1.9532      3.6724      2.7914     0.89813        1.64      3.3042      1.3159      2.4775      3.1227      2.6453      2.1781     0.30725     0.36638     0.05758      0.0448  0.00061672     0.14196     0.16174
      0.2404      3.9064     0.41983     0.32796     0.31084      1.4661     0.85195      4.4281      2.6878     0.27723        1.66     0.85563      1.3681     0.11573      1.7876      2.2851     0.27567     0.54655     0.50675    0.016024     0.52306     0.22522      1.1862     0.76635     0.41758     0.82992
   0.0077225      1.0595      3.9064      2.6715      2.2747    0.072597     0.12637     0.71742   0.0019778      3.6838     0.91942    0.091491     0.13966      3.6847    0.014496      0.5219   0.0037924    0.036744     0.45216     0.78079      2.1521      4.1881  1.4305e-05      1.4236   0.0011457     0.30181
     0.27666     0.02296     0.17159     0.43333     0.43929     0.51699    0.070869      1.8056     0.61892       4.108      2.4009    0.076347     0.17574      1.4443    0.059171    0.031727      1.5704      3.0234       3.125      2.5219      3.9895      2.3913      3.0313      4.1085      4.0477      4.0703
      3.4571      3.9752      4.0809      3.4395      3.4647      6.1777      4.3044      4.0269      2.3081      3.4625      4.3041      4.4136      2.4148      4.4121      1.8466      3.4901      4.6618      4.1922      3.6924      4.2722      3.1308      3.3145      3.6051       3.522      4.1381      3.6552
      5.4195      4.0659      3.1527      3.0458      4.6212      3.3987      4.1388      3.5646      3.2889      3.2963      3.1895       4.276      3.1394      5.3542      3.5055      3.8336      3.2049      5.4143       4.831      3.3887      3.9214       4.407      3.4378      5.4916       5.251      3.6571
      4.2978      3.8294      4.0611      5.1854      3.1845       4.322      4.8578      3.6792      5.9616      5.9622      4.1316      6.6358      5.4563      4.1918      5.0269      3.4009      4.1415      3.6129      3.3723      3.2263      4.8569      2.9958      3.7919      3.7913      3.3263      3.9275
      3.4164      4.3066      3.3769      3.6917      3.4405        3.39      3.6476      3.4172      3.4164      3.8737      3.6214      3.5213      3.9181      5.6725      3.9014      3.6883       5.209      3.3867]"
