,fold,sampler,pvalue,loss
0,ind,ClassOrderSampler,0.01002316299835192,3.3658089637756348
0,ind,ClassOrderSampler,0.002834808605337495,3.3186137676239014
0,ind,ClassOrderSampler,0.0030135432875844294,3.352212429046631
0,ind,ClassOrderSampler,0.004685168079818881,3.0621466636657715
0,ind,ClassOrderSampler,0.0027932589233675593,3.7331948280334473
0,ind,ClassOrderSampler,0.018928791626020573,3.265132188796997
0,ind,ClassOrderSampler,0.04047479816723589,3.451443910598755
0,ind,ClassOrderSampler,0.001054716965648649,4.000340461730957
0,ind,ClassOrderSampler,0.00918113305733572,4.152254581451416
0,ind,ClassOrderSampler,0.0021691127929379444,9.480371475219727
0,ind,ClassOrderSampler,0.0026948053892313375,4.185757637023926
0,ind,ClassOrderSampler,0.0027506732527141247,3.9752564430236816
0,ind,ClassOrderSampler,0.027193866624373602,4.2941718101501465
0,ind,ClassOrderSampler,0.002494318617438019,4.004980087280273
0,ind,ClassOrderSampler,0.0015592808335197215,6.360776901245117
0,ind,ClassOrderSampler,0.02041843697692723,3.780916690826416
0,ind,ClassOrderSampler,0.002252524885306817,4.094658851623535
0,ind,ClassOrderSampler,0.0035341379108150225,3.816014528274536
0,ind,ClassOrderSampler,0.03143564148913481,3.81292724609375
0,ind,ClassOrderSampler,0.0048471244788558104,4.060859680175781
0,ind,ClassOrderSampler,0.10271377888155388,3.5994110107421875
0,ind,ClassOrderSampler,0.0004376715699862946,3.0560526847839355
0,ind,ClassOrderSampler,0.00016391253892287085,2.584563970565796
0,ind,ClassOrderSampler,0.01618092257455969,3.6021316051483154
0,ind,ClassOrderSampler,0.030858825225433692,3.593981981277466
0,ind,ClassOrderSampler,0.013658048529061915,4.292677402496338
0,ind,ClassOrderSampler,0.02363674053651804,4.252671241760254
0,ind,ClassOrderSampler,0.03039979806384057,4.223072052001953
0,ind,ClassOrderSampler,7.766735940956972e-06,4.2816081047058105
0,ind,ClassOrderSampler,0.00012478149805449041,4.286223411560059
0,ind,ClassOrderSampler,0.01251583616041209,4.0124311447143555
0,ind,ClassOrderSampler,0.005058946954879698,3.8701558113098145
0,ind,ClassOrderSampler,0.010939258077046246,3.5709710121154785
0,ind,ClassOrderSampler,0.01857882640256935,3.9736080169677734
0,ind,ClassOrderSampler,0.00975188453177525,3.6058526039123535
0,ind,ClassOrderSampler,0.004140167051466779,4.010406970977783
0,ind,ClassOrderSampler,0.00011574480031835661,2.396078586578369
0,ind,ClassOrderSampler,0.0036930292004103437,3.155001640319824
0,ind,ClassOrderSampler,0.0013670241376843395,2.8406002521514893
0,ind,ClassOrderSampler,0.002853421182330642,2.6507441997528076
0,ind,ClassOrderSampler,0.004823684107100643,2.7023701667785645
