,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,loss
0,nico_dim,nico_dim,ResNetClassifier,10,2.920146511255534e-05,0.002917542391038835,5.952621054649353
1,nico_dim,nico_dim,ResNetClassifier,10,3.240247191405627e-05,0.0010537443577003226,4.806393718719482
2,nico_dim,nico_dim,ResNetClassifier,10,1.0909263478034431e-06,0.000609529321726692,4.650087809562683
3,nico_dim,nico_dim,ResNetClassifier,10,5.793781329770121e-05,0.0037084103033684338,5.030526471138001
4,nico_dim,nico_dim,ResNetClassifier,10,5.5433351001922686e-05,0.0001880475819434029,4.480093955993652
5,nico_dim,nico_dim,ResNetClassifier,10,0.0003942472549856614,0.0037084103033684338,5.175859832763672
6,nico_dim,nico_dim,ResNetClassifier,10,0.00010341210772054355,0.0013719548736726567,5.129397535324097
7,nico_dim,nico_dim,ResNetClassifier,10,0.00011514165352132314,0.0010537443577003226,4.855321836471558
8,nico_dim,nico_dim,ResNetClassifier,10,9.035757636389083e-05,0.00228234123327373,5.155803561210632
9,nico_dim,nico_dim,ResNetClassifier,10,0.00023548671348981037,0.0013719548736726567,5.395371532440185
10,nico_dim,nico_dim,ResNetClassifier,10,0.00019246636240476296,0.0017749611644061964,5.3868237972259525
11,nico_dim,nico_dim,ResNetClassifier,10,0.00012027449417858645,0.004687684557383104,5.295532321929931
12,nico_dim,nico_dim,ResNetClassifier,10,1.1762470867363437e-06,0.00013764243681949634,4.48862841129303
13,nico_dim,nico_dim,ResNetClassifier,10,0.0002706063670920201,0.002917542391038835,5.4926948070526125
14,nico_dim,nico_dim,ResNetClassifier,10,0.00010335485687030248,0.0037084103033684338,5.232800102233886
15,nico_dim,nico_dim,ResNetClassifier,10,0.00010180820215112243,0.0017749611644061964,5.294957971572876
16,nico_dim,nico_dim,ResNetClassifier,10,0.0003153521491918574,0.000609529321726692,5.859082818031311
17,nico_dim,nico_dim,ResNetClassifier,10,0.00015373578904277345,0.000254991605480713,5.423141050338745
18,nico_dim,nico_dim,ResNetClassifier,10,0.00013887707347635223,0.0004589843853878361,4.970096230506897
19,nico_dim,nico_dim,ResNetClassifier,10,0.0003679455749700344,0.002917542391038835,5.830036258697509
20,nico_dim,nico_dim,ResNetClassifier,10,0.000994263968230154,0.0017749611644061964,6.627355098724365
21,nico_dim,nico_dim,ResNetClassifier,10,0.001549341789035145,0.0058934406681523345,6.458687257766724
22,nico_dim,nico_dim,ResNetClassifier,10,0.003376337016239829,0.00736946177546339,6.53995189666748
23,nico_dim,nico_dim,ResNetClassifier,10,0.0014345701279963442,0.0037084103033684338,6.687727069854736
24,nico_dim,nico_dim,ResNetClassifier,10,0.0001584472472724676,0.0013719548736726567,6.213676309585571
25,nico_dim,nico_dim,ResNetClassifier,10,0.0017225401563844992,0.0013719548736726567,6.4928539276123045
26,nico_dim,nico_dim,ResNetClassifier,10,0.0007523091960312731,0.002917542391038835,6.926591300964356
27,nico_dim,nico_dim,ResNetClassifier,10,0.00026222579390410716,0.0013719548736726567,6.189201068878174
28,nico_dim,nico_dim,ResNetClassifier,10,5.377120542798511e-06,1.5966388797023299e-06,6.284866619110107
29,nico_dim,nico_dim,ResNetClassifier,10,6.555139329105722e-05,0.0017749611644061964,6.349183559417725
