,fold,pvalue,loss,sampler
60,ind,0.000132097734472,0.3309133422374725,ClusterSampler
61,ind,0.0012931184410822,0.3080981689691544,RandomSampler
62,ind,0.0001823780966486,0.3280291187763214,SequentialSampler
156,ood,3.911682440539066e-09,0.4070010501146316,ClusterSampler
157,ood,4.2629889414053857e-10,0.5266904401779174,RandomSampler
158,ood,3.130608618305093e-11,0.5471737939119339,SequentialSampler
