,fold,pvalue,loss,sampler
60,ind,1.7790690724705933e-21,0.3309133422374725,ClusterSampler
61,ind,2.6764576701538732e-24,0.3080981689691544,RandomSampler
62,ind,2.1650063252918847e-22,0.3280291187763214,SequentialSampler
156,ood,9.190840383145176e-37,0.4070010501146316,ClusterSampler
157,ood,1.8171044549867108e-48,0.5266904401779174,RandomSampler
158,ood,1.1870691373638576e-47,0.5471737939119339,SequentialSampler
