,Unnamed: 0,fold,sampler,pvalue,loss
0,0,ind,ClassOrderSampler,3.533069233335865e-12,[     3.3274      2.1675      3.1361      3.3278      2.5385      3.5393      3.7254      4.1681      3.1882      4.0409      2.8515      3.2091      4.0114      3.6831      3.2571      3.9372       3.194      3.9012      3.1798      2.4201]
1,0,ind,ClassOrderSampler,5.536894771541233e-12,[     4.3961      2.8496      2.5264      3.8406       3.374      2.9261      3.2092       2.838      4.1548      3.6123      3.7118      2.8852      3.3289      2.9562      3.0252      2.9212      3.0859      1.9035      3.2966      1.7791]
2,0,ind,ClassOrderSampler,4.31222965623372e-10,[     3.9177      2.4315      3.9958      4.1622      2.8803      2.9206      2.8364      3.3964      3.0162      3.0659      3.9766      3.0354      4.0445      3.8071      3.3244      3.1191      3.3395      4.2015      4.2528      4.2332]
3,0,ind,ClassOrderSampler,1.6861024345307923e-10,[     4.2485      4.6816      4.2533      4.0758      4.2169      4.1012      4.0076      4.1002      7.1099      3.9974       4.234      4.2049      4.5141      4.1357       4.225      4.2709      4.1656      4.1514      4.0732      4.1824]
4,0,ind,ClassOrderSampler,5.45455231136054e-10,[     4.2469      4.2329      4.0962      4.1243      4.2325      4.1655      4.1671      4.2407       4.209      4.0279      4.0402          56      4.2004      3.9841      4.0186      3.8498      4.1171      3.9574      3.6766      4.0131]
5,0,ind,ClassOrderSampler,1.771163178379822e-08,[     4.1292      5.9258      4.1693      3.8571      4.0057      5.7874       4.207      3.8084      4.1431      4.5119      4.0505      5.8292      3.7081      3.7454      3.7319      3.7897      6.4136      3.8349      6.3221      4.5581]
6,0,ind,ClassOrderSampler,6.440086104969562e-10,[     5.8059      3.9642      4.2845      4.1319       4.078      4.1426      3.5576      3.7603      4.3081      3.4558      3.7855       3.853      3.1615      3.8232       3.792      3.9502       4.991      4.1207      4.2591      3.8647]
7,0,ind,ClassOrderSampler,2.2675266087655883e-12,[     3.7028      3.8328      3.0611      4.0521      3.7253      5.2998       4.106      3.9814      3.8817      5.1834      3.9376       3.779       3.283      4.2665      3.6616        3.38      4.0924      3.2409        3.66      4.0508]
8,0,ind,ClassOrderSampler,3.6400133505100196e-11,[     3.7027      3.8076      3.8644      3.2513       3.767      3.0172      3.6774      3.8803       3.711      3.5587      3.7579      3.7149      3.4938      4.1586      3.1235      2.3981      3.1303      2.5621      4.2981      2.2008]
9,0,ind,ClassOrderSampler,4.45270251674089e-15,[     2.5628      2.8059      2.2227      4.0934      4.0591      2.4884      2.5337      3.1903      2.2828      2.8387      2.4719      2.2558      2.5202      4.2234      2.7756      1.9926      3.6211      2.3423      2.3222      2.8242]
10,0,ind,ClassOrderSampler,4.1476547030821533e-13,[     4.0732      2.6282      4.2529      2.6013      3.0853      4.1037      3.2677      4.2477      4.1474      4.5004      4.2187      4.2145      4.2436      4.2328      4.2574      4.1392      4.2077      4.2051      4.2774      4.2614]
