,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,loss
0,nico_dim,nico_dim,ResNetClassifier,10,0.0003697324375527241,0.0047967358312185895,5.764007663726806
1,nico_dim,nico_dim,ResNetClassifier,10,1.2294301853218229e-05,0.0047967358312185895,4.654631614685059
2,nico_dim,nico_dim,ResNetClassifier,10,3.7192576517779634e-05,0.0047967358312185895,4.7959140062332155
3,nico_dim,nico_dim,ResNetClassifier,10,1.8459538000268732e-05,0.0005094355918943625,5.016491508483886
4,nico_dim,nico_dim,ResNetClassifier,10,3.14009701309701e-05,0.0016695614896514448,4.587547755241394
5,nico_dim,nico_dim,ResNetClassifier,10,0.000100642559296173,0.0047967358312185895,5.339697074890137
6,nico_dim,nico_dim,ResNetClassifier,10,0.00028010935471523414,0.012446723691101499,4.828643465042115
7,nico_dim,nico_dim,ResNetClassifier,10,0.00011514165352132314,0.0016695614896514448,4.97985007762909
8,nico_dim,nico_dim,ResNetClassifier,10,6.48643011152988e-05,3.035445314305884e-05,5.051023697853088
9,nico_dim,nico_dim,ResNetClassifier,10,4.6088718277691336e-05,0.0016695614896514448,5.128358793258667
10,nico_dim,nico_dim,ResNetClassifier,10,0.0004930310945789903,0.012446723691101499,5.43561282157898
11,nico_dim,nico_dim,ResNetClassifier,10,3.665117886759927e-05,0.0001363953387941394,5.511091232299805
12,nico_dim,nico_dim,ResNetClassifier,10,1.1762470867363437e-06,0.0047967358312185895,4.6227868556976315
13,nico_dim,nico_dim,ResNetClassifier,10,4.980253771722319e-05,3.035445314305884e-05,5.491385746002197
14,nico_dim,nico_dim,ResNetClassifier,10,2.7301351260012073e-05,0.0005094355918943625,5.692006540298462
15,nico_dim,nico_dim,ResNetClassifier,10,0.0005359907025440002,0.0016695614896514448,5.078738856315613
16,nico_dim,nico_dim,ResNetClassifier,10,0.0012681140333836913,0.012446723691101499,5.915006566047668
17,nico_dim,nico_dim,ResNetClassifier,10,0.001672456811049623,0.012446723691101499,5.855322170257568
18,nico_dim,nico_dim,ResNetClassifier,10,7.195212101806531e-06,0.0005094355918943625,4.8310960054397585
19,nico_dim,nico_dim,ResNetClassifier,10,0.0018074320685367918,0.0005094355918943625,5.946712493896484
20,nico_dim,nico_dim,ResNetClassifier,10,0.002800414187925119,0.012446723691101499,6.670161151885987
21,nico_dim,nico_dim,ResNetClassifier,10,0.002791648829201011,0.0047967358312185895,6.41756591796875
22,nico_dim,nico_dim,ResNetClassifier,10,0.0005074890944473466,0.0047967358312185895,6.629071807861328
23,nico_dim,nico_dim,ResNetClassifier,10,0.0005511746573685307,0.0001363953387941394,6.693129777908325
24,nico_dim,nico_dim,ResNetClassifier,10,4.11948111665509e-05,0.012446723691101499,6.036953067779541
25,nico_dim,nico_dim,ResNetClassifier,10,2.0509113881468647e-05,0.0016695614896514448,6.266554260253907
26,nico_dim,nico_dim,ResNetClassifier,10,0.0002052670692331931,0.0005094355918943625,6.91953125
27,nico_dim,nico_dim,ResNetClassifier,10,2.8495000497932944e-05,0.0016695614896514448,6.1618414402008055
28,nico_dim,nico_dim,ResNetClassifier,10,0.0004064384345070003,0.0047967358312185895,6.338406562805176
29,nico_dim,nico_dim,ResNetClassifier,10,0.00016641787047506603,0.0016695614896514448,6.558066463470459
30,nico_dim,nico_dim,ResNetClassifier,10,0.00020171240023747434,0.0016695614896514448,6.24091329574585
31,nico_dim,nico_dim,ResNetClassifier,10,0.0004429935865943816,0.012446723691101499,6.832170104980468
32,nico_dim,nico_dim,ResNetClassifier,10,0.0024836510963272174,0.0047967358312185895,6.452486848831176
33,nico_dim,nico_dim,ResNetClassifier,10,0.006511634574565187,0.0047967358312185895,7.057087755203247
34,nico_dim,nico_dim,ResNetClassifier,10,0.00043273408206267376,0.012446723691101499,6.8479547023773195
35,nico_dim,nico_dim,ResNetClassifier,10,0.001597646321526874,0.0047967358312185895,6.285597896575927
36,nico_dim,nico_dim,ResNetClassifier,10,0.0007329791150690978,0.0005094355918943625,5.7962511539459225
37,nico_dim,nico_dim,ResNetClassifier,10,0.000636091375559411,0.0016695614896514448,4.827300994098186
38,nico_dim,nico_dim,ResNetClassifier,10,0.0010736902265873136,0.0047967358312185895,0.6721936158835888
39,nico_dim,nico_dim,ResNetClassifier,10,0.0004126630699870817,0.0047967358312185895,0.6919719591736794
40,nico_dim,nico_dim,ResNetClassifier,10,0.0003923492477140485,0.012446723691101499,0.7390706866979599
41,nico_dim,nico_dim,ResNetClassifier,10,0.0028483059855138764,0.0047967358312185895,0.8658645913004875
42,nico_dim,nico_dim,ResNetClassifier,10,0.0018190701280616096,0.0047967358312185895,0.7913569487631321
43,nico_dim,nico_dim,ResNetClassifier,10,0.002052656105247538,0.012446723691101499,0.9118866622447968
44,nico_dim,nico_dim,ResNetClassifier,10,0.002263568392766364,0.012446723691101499,0.6847194120287895
45,nico_dim,nico_dim,ResNetClassifier,10,8.026984726570136e-05,0.0001363953387941394,0.6775609716773033
46,nico_dim,nico_dim,ResNetClassifier,10,0.00017577815500156133,0.0047967358312185895,0.9653133407235146
47,nico_dim,nico_dim,ResNetClassifier,10,0.00010111944508382039,0.0005094355918943625,0.6957116272300482
48,nico_dim,nico_dim,ResNetClassifier,10,0.0013011489484445972,0.0047967358312185895,0.7376450806856155
49,nico_dim,nico_dim,ResNetClassifier,10,0.00041696548204154756,0.0001363953387941394,0.6549015566706657
50,nico_dim,nico_dim,ResNetClassifier,10,0.00036234474732313535,0.0047967358312185895,0.5191929042339325
51,nico_dim,nico_dim,ResNetClassifier,10,0.0009004779498597915,3.035445314305884e-05,0.9688598573207855
52,nico_dim,nico_dim,ResNetClassifier,10,0.0016737710248471659,0.0016695614896514448,0.7088384285569191
53,nico_dim,nico_dim,ResNetClassifier,10,8.36645207352973e-05,0.0016695614896514448,0.9987264215946198
54,nico_dim,nico_dim,ResNetClassifier,10,0.0002540847939032985,0.0047967358312185895,0.7947427749633789
55,nico_dim,nico_dim,ResNetClassifier,10,0.002097964746934144,0.0005094355918943625,2.8584098398685454
56,nico_dim,nico_dim,ResNetClassifier,10,0.00039144548468316695,0.0016695614896514448,4.814494919776917
57,nico_dim,nico_dim,ResNetClassifier,10,0.00045966651403045634,0.0047967358312185895,4.805107069015503
58,nico_dim,nico_dim,ResNetClassifier,10,0.000113986190573598,0.0047967358312185895,4.845958280563354
59,nico_dim,nico_dim,ResNetClassifier,10,0.00016805089439950592,0.0016695614896514448,4.244062936305999
60,nico_dim,nico_dim,ResNetClassifier,10,0.0001376742446667928,0.0047967358312185895,4.636259698867798
61,nico_dim,nico_dim,ResNetClassifier,10,0.00015132336642235302,0.012446723691101499,4.060786318778992
62,nico_dim,nico_dim,ResNetClassifier,10,9.563312521483726e-05,0.0016695614896514448,4.238127732276917
63,nico_dim,nico_dim,ResNetClassifier,10,0.0010876993133761184,0.0047967358312185895,4.799433016777039
64,nico_dim,nico_dim,ResNetClassifier,10,4.736015400769627e-05,0.0016695614896514448,4.556462025642395
65,nico_dim,nico_dim,ResNetClassifier,10,4.770214688721777e-05,0.0047967358312185895,4.548240518569946
66,nico_dim,nico_dim,ResNetClassifier,10,0.0004995795926761419,0.0005094355918943625,5.110132837295533
67,nico_dim,nico_dim,ResNetClassifier,10,0.0006673454524913913,0.0047967358312185895,4.4919331789016725
68,nico_dim,nico_dim,ResNetClassifier,10,0.00045245034401570044,0.012446723691101499,4.5970772981643675
69,nico_dim,nico_dim,ResNetClassifier,10,1.546960924780631e-05,0.0016695614896514448,4.20906822681427
70,nico_dim,nico_dim,ResNetClassifier,10,0.000664087151626904,0.0047967358312185895,3.022194838523865
71,nico_dim,nico_dim,ResNetClassifier,10,0.0002171518356142155,0.0016695614896514448,2.543977677822113
72,nico_dim,nico_dim,ResNetClassifier,10,0.0010816336672660588,0.0005094355918943625,2.7591047525405883
73,nico_dim,nico_dim,ResNetClassifier,10,0.0013646672458706144,0.0047967358312185895,2.8301441788673403
74,nico_dim,nico_dim,ResNetClassifier,10,0.004894312426152238,0.0005094355918943625,2.6230984687805177
75,nico_dim,nico_dim,ResNetClassifier,10,0.00018368720158640794,0.0047967358312185895,2.2748820662498472
