,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,sampler
20,Njordind,Njordind,VanillaVAE,10,0.002940150197150858,0.05244755244755244,RandomSampler
21,Njordind,Njordind,VanillaVAE,10,0.002181709192499434,0.41752365281777043,RandomSampler
22,Njordind,Njordind,VanillaVAE,10,0.05333097204700343,0.41752365281777043,RandomSampler
23,Njordind,Njordind,VanillaVAE,10,0.014214061046877391,0.16782134274394334,RandomSampler
24,Njordind,Njordind,VanillaVAE,10,0.007395337116129893,0.012340600575894691,RandomSampler
25,Njordind,Njordind,VanillaVAE,10,9.127953830430883e-05,0.16782134274394334,RandomSampler
26,Njordind,Njordind,VanillaVAE,10,0.02263169124304154,0.41752365281777043,RandomSampler
27,Njordind,Njordind,VanillaVAE,10,0.0009371486221489015,0.41752365281777043,RandomSampler
28,Njordind,Njordind,VanillaVAE,10,0.0004548199974850747,0.012340600575894691,RandomSampler
29,Njordind,Njordind,VanillaVAE,10,0.004932582947970674,0.41752365281777043,RandomSampler
30,Njordind,Njordind,VanillaVAE,10,0.0024129518067282853,0.41752365281777043,RandomSampler
31,Njordind,Njordind,VanillaVAE,10,0.0355336705093281,0.41752365281777043,RandomSampler
32,Njordind,Njordind,VanillaVAE,10,0.009874713579100303,0.41752365281777043,RandomSampler
33,Njordind,Njordind,VanillaVAE,10,0.006659242542799004,0.16782134274394334,RandomSampler
34,Njordind,Njordind,VanillaVAE,10,3.76881714430324e-05,0.16782134274394334,RandomSampler
35,Njordind,Njordind,VanillaVAE,10,0.007395337116129893,0.41752365281777043,RandomSampler
36,Njordind,Njordind,VanillaVAE,10,0.0022893673067466386,0.41752365281777043,RandomSampler
37,Njordind,Njordind,VanillaVAE,10,0.0019935504115392846,0.05244755244755244,RandomSampler
38,Njordind,Njordind,VanillaVAE,10,0.002032510326477252,0.16782134274394334,RandomSampler
39,Njordind,Njordind,VanillaVAE,10,0.0021953381772137786,0.05244755244755244,RandomSampler
40,Njordind,Njordind,VanillaVAE,10,0.007706664687662136,0.16782134274394334,RandomSampler
41,Njordind,Njordind,VanillaVAE,10,0.016186038343019127,0.41752365281777043,RandomSampler
42,Njordind,Njordind,VanillaVAE,10,0.00011304675854358562,0.16782134274394334,RandomSampler
43,Njordind,Njordind,VanillaVAE,10,1.0727982642782086e-06,0.16782134274394334,RandomSampler
44,Njordind,Njordind,VanillaVAE,10,0.0010948824735853681,0.05244755244755244,RandomSampler
45,Njordind,Njordind,VanillaVAE,10,0.010459808360474665,0.05244755244755244,RandomSampler
46,Njordind,Njordind,VanillaVAE,10,6.838767642378009e-05,0.16782134274394334,RandomSampler
47,Njordind,Njordind,VanillaVAE,10,0.003991387679427915,0.16782134274394334,RandomSampler
48,Njordind,Njordind,VanillaVAE,10,0.0007949270010474446,0.05244755244755244,RandomSampler
49,Njordind,Njordind,VanillaVAE,10,0.0001629346930116705,0.012340600575894691,RandomSampler
50,Njordind,Njordind,VanillaVAE,10,0.00776676156390681,0.16782134274394334,RandomSampler
51,Njordind,Njordind,VanillaVAE,10,0.0001434061292987537,0.16782134274394334,RandomSampler
52,Njordind,Njordind,VanillaVAE,10,0.006527410244202821,0.41752365281777043,RandomSampler
53,Njordind,Njordind,VanillaVAE,10,0.0017577540660984757,0.05244755244755244,RandomSampler
54,Njordind,Njordind,VanillaVAE,10,0.0004265921101764199,0.41752365281777043,RandomSampler
55,Njordind,Njordind,VanillaVAE,10,0.0007886094558225563,0.012340600575894691,RandomSampler
56,Njordind,Njordind,VanillaVAE,10,3.8377410894555694e-05,0.05244755244755244,RandomSampler
57,Njordind,Njordind,VanillaVAE,10,0.0010432839452477135,0.05244755244755244,RandomSampler
58,Njordind,Njordind,VanillaVAE,10,0.0017117426308543777,0.41752365281777043,RandomSampler
59,Njordind,Njordind,VanillaVAE,10,0.0028595838500707297,0.41752365281777043,RandomSampler
60,Njordind,Njordind,VanillaVAE,10,0.0016360209456090674,0.012340600575894691,RandomSampler
61,Njordind,Njordind,VanillaVAE,10,6.339449375336645e-05,0.16782134274394334,RandomSampler
62,Njordind,Njordind,VanillaVAE,10,0.010168050940809081,0.16782134274394334,RandomSampler
63,Njordind,Njordind,VanillaVAE,10,0.0001544843384674807,0.41752365281777043,RandomSampler
64,Njordind,Njordind,VanillaVAE,10,0.03324922551439713,0.41752365281777043,RandomSampler
65,Njordind,Njordind,VanillaVAE,10,0.04797811922825379,0.41752365281777043,RandomSampler
66,Njordind,Njordind,VanillaVAE,10,0.002943118147904302,0.41752365281777043,RandomSampler
67,Njordind,Njordind,VanillaVAE,10,0.0019481004585780017,0.16782134274394334,RandomSampler
68,Njordind,Njordind,VanillaVAE,10,0.00259770469199057,0.41752365281777043,RandomSampler
69,Njordind,Njordind,VanillaVAE,10,0.0005926232087519187,0.16782134274394334,RandomSampler
70,Njordind,Njordind,VanillaVAE,10,0.013778827431958796,0.16782134274394334,RandomSampler
71,Njordind,Njordind,VanillaVAE,10,0.02999649324944076,0.16782134274394334,RandomSampler
72,Njordind,Njordind,VanillaVAE,10,0.04490743515397244,0.16782134274394334,RandomSampler
73,Njordind,Njordind,VanillaVAE,10,0.0021817091924994404,0.41752365281777043,RandomSampler
74,Njordind,Njordind,VanillaVAE,10,0.03358040553276975,0.41752365281777043,RandomSampler
75,Njordind,Njordind,VanillaVAE,10,0.08296744501835973,0.16782134274394334,RandomSampler
76,Njordind,Njordind,VanillaVAE,10,0.00026549457161784753,0.05244755244755244,RandomSampler
77,Njordind,Njordind,VanillaVAE,10,0.022786537660582473,0.41752365281777043,RandomSampler
78,Njordind,Njordind,VanillaVAE,10,0.00046193327159325953,0.05244755244755244,RandomSampler
79,Njordind,Njordind,VanillaVAE,10,0.0004097456954382552,0.16782134274394334,RandomSampler
80,Njordind,Njordind,VanillaVAE,10,0.0024005743302567373,0.16782134274394334,RandomSampler
81,Njordind,Njordind,VanillaVAE,10,0.007559957780534811,0.16782134274394334,RandomSampler
82,Njordind,Njordind,VanillaVAE,10,0.04230038508442868,0.41752365281777043,RandomSampler
83,Njordind,Njordind,VanillaVAE,10,3.2041772238862165e-06,0.41752365281777043,RandomSampler
84,Njordind,Njordind,VanillaVAE,10,0.012634844222866315,0.16782134274394334,RandomSampler
85,Njordind,Njordind,VanillaVAE,10,0.004918414596133629,0.41752365281777043,RandomSampler
86,Njordind,Njordind,VanillaVAE,10,0.0049207734471528285,0.41752365281777043,RandomSampler
87,Njordind,Njordind,VanillaVAE,10,0.03800864538691151,0.41752365281777043,RandomSampler
88,Njordind,Njordind,VanillaVAE,10,0.01980252752662448,0.41752365281777043,RandomSampler
89,Njordind,Njordind,VanillaVAE,10,0.0008908654981303676,0.16782134274394334,RandomSampler
90,Njordind,Njordind,VanillaVAE,10,9.385838927702425e-06,0.05244755244755244,RandomSampler
91,Njordind,Njordind,VanillaVAE,10,0.0063295920419794505,0.05244755244755244,RandomSampler
92,Njordind,Njordind,VanillaVAE,10,0.004505639036434064,0.7869297884777761,RandomSampler
93,Njordind,Njordind,VanillaVAE,10,2.07222084123487e-06,0.16782134274394334,RandomSampler
94,Njordind,Njordind,VanillaVAE,10,0.00012050255388726709,0.05244755244755244,RandomSampler
95,Njordind,Njordind,VanillaVAE,10,0.014494471335509518,0.41752365281777043,RandomSampler
96,Njordind,Njordind,VanillaVAE,10,0.005719090632886763,0.16782134274394334,RandomSampler
97,Njordind,Njordind,VanillaVAE,10,0.0042425352006829785,0.16782134274394334,RandomSampler
98,Njordind,Njordind,VanillaVAE,10,0.0017670896801968996,0.05244755244755244,RandomSampler
99,Njordind,Njordind,VanillaVAE,10,0.0039043066615421828,0.16782134274394334,RandomSampler
100,Njordind,Njordind,VanillaVAE,10,0.0012925054284538837,0.16782134274394334,RandomSampler
101,Njordind,Njordind,VanillaVAE,10,0.002129063082701164,0.05244755244755244,RandomSampler
102,Njordind,Njordind,VanillaVAE,10,0.020491613011575205,0.16782134274394334,RandomSampler
103,Njordind,Njordind,VanillaVAE,10,0.003948598488605881,0.41752365281777043,RandomSampler
104,Njordind,Njordind,VanillaVAE,10,0.08003146513882653,0.41752365281777043,RandomSampler
105,Njordind,Njordind,VanillaVAE,10,0.0014728509467929016,0.16782134274394334,RandomSampler
106,Njordind,Njordind,VanillaVAE,10,0.006674725013171947,0.41752365281777043,RandomSampler
107,Njordind,Njordind,VanillaVAE,10,0.016493352877642642,0.16782134274394334,RandomSampler
108,Njordind,Njordind,VanillaVAE,10,0.015606098660420065,0.05244755244755244,RandomSampler
109,Njordind,Njordind,VanillaVAE,10,0.0006534810539525366,0.012340600575894691,RandomSampler
110,Njordind,Njordind,VanillaVAE,10,0.0002785293303867494,0.16782134274394334,RandomSampler
111,Njordind,Njordind,VanillaVAE,10,0.031623107588306,0.16782134274394334,RandomSampler
112,Njordind,Njordind,VanillaVAE,10,0.0072539178748169154,0.05244755244755244,RandomSampler
113,Njordind,Njordind,VanillaVAE,10,0.0010690967255718258,0.16782134274394334,RandomSampler
114,Njordind,Njordind,VanillaVAE,10,0.01595049726662101,0.05244755244755244,RandomSampler
115,Njordind,Njordind,VanillaVAE,10,0.01476721871581732,0.41752365281777043,RandomSampler
116,Njordind,Njordind,VanillaVAE,10,0.002677026453054118,0.05244755244755244,RandomSampler
117,Njordind,Njordind,VanillaVAE,10,0.0077951862118921245,0.41752365281777043,RandomSampler
118,Njordind,Njordind,VanillaVAE,10,0.010078360029075917,0.16782134274394334,RandomSampler
119,Njordind,Njordind,VanillaVAE,10,0.02563484318118292,0.16782134274394334,RandomSampler
120,Njordind,Njordind,VanillaVAE,10,0.016465830509148405,0.16782134274394334,RandomSampler
121,Njordind,Njordind,VanillaVAE,10,0.0074498529035021315,0.16782134274394334,RandomSampler
122,Njordind,Njordind,VanillaVAE,10,0.0041789585801023646,0.16782134274394334,RandomSampler
123,Njordind,Njordind,VanillaVAE,10,0.012965593476335191,0.41752365281777043,RandomSampler
124,Njordind,Njordind,VanillaVAE,10,2.6585742772244617e-05,0.16782134274394334,RandomSampler
125,Njordind,Njordind,VanillaVAE,10,7.258078352654872e-05,0.05244755244755244,RandomSampler
126,Njordind,Njordind,VanillaVAE,10,7.986253986556088e-05,0.41752365281777043,RandomSampler
127,Njordind,Njordind,VanillaVAE,10,0.0002790489037832939,0.05244755244755244,RandomSampler
128,Njordind,Njordind,VanillaVAE,10,0.00045645253713329865,0.16782134274394334,RandomSampler
129,Njordind,Njordind,VanillaVAE,10,0.002189650098324958,0.05244755244755244,RandomSampler
130,Njordind,Njordind,VanillaVAE,10,0.04381977317357766,0.41752365281777043,RandomSampler
131,Njordind,Njordind,VanillaVAE,10,7.848309765632805e-06,0.05244755244755244,RandomSampler
132,Njordind,Njordind,VanillaVAE,10,0.01392060921159799,0.41752365281777043,RandomSampler
133,Njordind,Njordind,VanillaVAE,10,0.0022517931247072126,0.41752365281777043,RandomSampler
134,Njordind,Njordind,VanillaVAE,10,0.017359585669935562,0.41752365281777043,RandomSampler
135,Njordind,Njordind,VanillaVAE,10,0.006034395398139569,0.05244755244755244,RandomSampler
136,Njordind,Njordind,VanillaVAE,10,0.0030151660144308924,0.41752365281777043,RandomSampler
137,Njordind,Njordind,VanillaVAE,10,0.0001956044712249488,0.16782134274394334,RandomSampler
138,Njordind,Njordind,VanillaVAE,10,0.0025503552005649694,0.16782134274394334,RandomSampler
139,Njordind,Njordind,VanillaVAE,10,0.009558982845503716,0.41752365281777043,RandomSampler
140,Njordind,Njordind,VanillaVAE,10,0.00017448954168513924,0.16782134274394334,RandomSampler
141,Njordind,Njordind,VanillaVAE,10,0.0029924817459543404,0.16782134274394334,RandomSampler
142,Njordind,Njordind,VanillaVAE,10,0.0016465237209473038,0.012340600575894691,RandomSampler
143,Njordind,Njordind,VanillaVAE,10,0.018652970174800276,0.41752365281777043,RandomSampler
144,Njordind,Njordind,VanillaVAE,10,0.002823626729089654,0.16782134274394334,RandomSampler
145,Njordind,Njordind,VanillaVAE,10,0.0025660509241117136,0.41752365281777043,RandomSampler
146,Njordind,Njordind,VanillaVAE,10,0.005268735232535971,0.012340600575894691,RandomSampler
147,Njordind,Njordind,VanillaVAE,10,0.0024986611000301405,0.41752365281777043,RandomSampler
148,Njordind,Njordind,VanillaVAE,10,0.017781698410506586,0.16782134274394334,RandomSampler
149,Njordind,Njordind,VanillaVAE,10,0.00219192372754302,0.16782134274394334,RandomSampler
150,Njordind,Njordind,VanillaVAE,10,0.0010991332492526693,0.16782134274394334,RandomSampler
151,Njordind,Njordind,VanillaVAE,10,0.011089805437960898,0.012340600575894691,RandomSampler
152,Njordind,Njordind,VanillaVAE,10,0.01608472148948925,0.7869297884777761,RandomSampler
153,Njordind,Njordind,VanillaVAE,10,0.010195095075371863,0.16782134274394334,RandomSampler
154,Njordind,Njordind,VanillaVAE,10,0.00011556032514100701,0.16782134274394334,RandomSampler
155,Njordind,Njordind,VanillaVAE,10,0.002212482731999873,0.16782134274394334,RandomSampler
156,Njordind,Njordind,VanillaVAE,10,0.003416825223075683,0.41752365281777043,RandomSampler
157,Njordind,Njordind,VanillaVAE,10,0.001338332098084222,0.41752365281777043,RandomSampler
0,Njordind,Njordind,VanillaVAE,10,3.0734544441724643e-09,1.0825088224469026e-05,ClusterSampler
1,Njordind,Njordind,VanillaVAE,10,4.4421908181478775e-18,1.0825088224469026e-05,ClusterSampler
2,Njordind,Njordind,VanillaVAE,10,1.3381987992455605e-07,1.0825088224469026e-05,ClusterSampler
3,Njordind,Njordind,VanillaVAE,10,1.2747663091592353e-24,1.0825088224469026e-05,ClusterSampler
4,Njordind,Njordind,VanillaVAE,10,8.329070153214102e-25,1.0825088224469026e-05,ClusterSampler
5,Njordind,Njordind,VanillaVAE,10,1.0327537546770693e-24,1.0825088224469026e-05,ClusterSampler
6,Njordind,Njordind,VanillaVAE,10,1.0327537546770693e-24,1.0825088224469026e-05,ClusterSampler
7,Njordind,Njordind,VanillaVAE,10,5.1625735156832755e-23,1.0825088224469026e-05,ClusterSampler
8,Njordind,Njordind,VanillaVAE,10,4.777520388562444e-10,1.0825088224469026e-05,ClusterSampler
9,Njordind,Njordind,VanillaVAE,10,2.6019856638983496e-14,1.0825088224469026e-05,ClusterSampler
10,Njordind,Njordind,VanillaVAE,10,0.0005183201780716053,0.16782134274394334,ClusterSampler
11,Njordind,Njordind,VanillaVAE,10,2.0929336285206997e-13,1.0825088224469026e-05,ClusterSampler
12,Njordind,Njordind,VanillaVAE,10,1.0549388213681807e-14,1.0825088224469026e-05,ClusterSampler
13,Njordind,Njordind,VanillaVAE,10,1.8794192008120923e-14,1.0825088224469026e-05,ClusterSampler
14,Njordind,Njordind,VanillaVAE,10,4.88812183668648e-11,0.002056766762649115,ClusterSampler
15,Njordind,Njordind,VanillaVAE,10,0.0,1.0825088224469026e-05,ClusterSampler
16,Njordind,Njordind,VanillaVAE,10,2.121443968906664e-12,0.00021650176448938054,ClusterSampler
17,Njordind,Njordind,VanillaVAE,10,5.416249310017314e-26,1.0825088224469026e-05,ClusterSampler
18,Njordind,Njordind,VanillaVAE,10,6.391483769391663e-13,0.00021650176448938054,ClusterSampler
19,Njordind,Njordind,VanillaVAE,10,3.958288248482981e-19,1.0825088224469026e-05,ClusterSampler
20,Njordind,Njordind,VanillaVAE,10,5.689626289255629e-12,1.0825088224469026e-05,ClusterSampler
21,Njordind,Njordind,VanillaVAE,10,4.7309751237082965e-09,1.0825088224469026e-05,ClusterSampler
22,Njordind,Njordind,VanillaVAE,10,2.3870877935123213e-22,1.0825088224469026e-05,ClusterSampler
23,Njordind,Njordind,VanillaVAE,10,9.865742065012455e-13,1.0825088224469026e-05,ClusterSampler
24,Njordind,Njordind,VanillaVAE,10,1.0765499419228871e-12,1.0825088224469026e-05,ClusterSampler
25,Njordind,Njordind,VanillaVAE,10,4.401282250727651e-13,1.0825088224469026e-05,ClusterSampler
26,Njordind,Njordind,VanillaVAE,10,4.665547180132457e-13,1.0825088224469026e-05,ClusterSampler
27,Njordind,Njordind,VanillaVAE,10,0.00012505842856920066,0.00021650176448938054,ClusterSampler
28,Njordind,Njordind,VanillaVAE,10,5.530664158026417e-12,1.0825088224469026e-05,ClusterSampler
29,Njordind,Njordind,VanillaVAE,10,5.9190826135810125e-12,1.0825088224469026e-05,ClusterSampler
30,Njordind,Njordind,VanillaVAE,10,6.01516402045551e-09,1.0825088224469026e-05,ClusterSampler
31,Njordind,Njordind,VanillaVAE,10,2.7309629022420017e-14,0.002056766762649115,ClusterSampler
32,Njordind,Njordind,VanillaVAE,10,5.7746526545368974e-08,0.00021650176448938054,ClusterSampler
33,Njordind,Njordind,VanillaVAE,10,4.1438383214859995e-28,1.0825088224469026e-05,ClusterSampler
34,Njordind,Njordind,VanillaVAE,10,5.214888311047248e-28,1.0825088224469026e-05,ClusterSampler
35,Njordind,Njordind,VanillaVAE,10,1.5175333658932857e-06,0.00021650176448938054,ClusterSampler
36,Njordind,Njordind,VanillaVAE,10,1.761726356337463e-07,1.0825088224469026e-05,ClusterSampler
37,Njordind,Njordind,VanillaVAE,10,4.50340722876134e-08,1.0825088224469026e-05,ClusterSampler
38,Njordind,Njordind,VanillaVAE,10,2.1943315112435115e-10,0.002056766762649115,ClusterSampler
39,Njordind,Njordind,VanillaVAE,10,1.5849741378840701e-12,0.00021650176448938054,ClusterSampler
40,Njordind,Njordind,VanillaVAE,10,4.466053467576291e-23,1.0825088224469026e-05,ClusterSampler
41,Njordind,Njordind,VanillaVAE,10,3.168131717923803e-08,1.0825088224469026e-05,ClusterSampler
42,Njordind,Njordind,VanillaVAE,10,7.829464928559394e-19,1.0825088224469026e-05,ClusterSampler
43,Njordind,Njordind,VanillaVAE,10,2.3453318879419613e-10,1.0825088224469026e-05,ClusterSampler
44,Njordind,Njordind,VanillaVAE,10,1.3989038300659534e-08,0.012340600575894691,ClusterSampler
45,Njordind,Njordind,VanillaVAE,10,2.4018639016582397e-12,0.00021650176448938054,ClusterSampler
46,Njordind,Njordind,VanillaVAE,10,8.150588852210586e-10,0.012340600575894691,ClusterSampler
47,Njordind,Njordind,VanillaVAE,10,8.053965957300962e-07,0.002056766762649115,ClusterSampler
48,Njordind,Njordind,VanillaVAE,10,3.910286316995291e-15,1.0825088224469026e-05,ClusterSampler
49,Njordind,Njordind,VanillaVAE,10,1.1766574466633425e-06,0.002056766762649115,ClusterSampler
50,Njordind,Njordind,VanillaVAE,10,2.6371599120693037e-18,1.0825088224469026e-05,ClusterSampler
51,Njordind,Njordind,VanillaVAE,10,4.853030206496715e-19,1.0825088224469026e-05,ClusterSampler
52,Njordind,Njordind,VanillaVAE,10,1.4892993140221758e-07,0.00021650176448938054,ClusterSampler
53,Njordind,Njordind,VanillaVAE,10,2.4600821800048234e-05,0.002056766762649115,ClusterSampler
54,Njordind,Njordind,VanillaVAE,10,5.214888311045589e-18,1.0825088224469026e-05,ClusterSampler
55,Njordind,Njordind,VanillaVAE,10,3.032999572900649e-13,0.00021650176448938054,ClusterSampler
56,Njordind,Njordind,VanillaVAE,10,5.21000049741987e-09,0.002056766762649115,ClusterSampler
57,Njordind,Njordind,VanillaVAE,10,1.7573736084060035e-13,1.0825088224469026e-05,ClusterSampler
58,Njordind,Njordind,VanillaVAE,10,2.027924157580071e-10,1.0825088224469026e-05,ClusterSampler
59,Njordind,Njordind,VanillaVAE,10,3.579037346809742e-13,1.0825088224469026e-05,ClusterSampler
60,Njordind,Njordind,VanillaVAE,10,4.768270760638821e-13,1.0825088224469026e-05,ClusterSampler
61,Njordind,Njordind,VanillaVAE,10,1.9960392130859777e-10,0.00021650176448938054,ClusterSampler
62,Njordind,Njordind,VanillaVAE,10,1.679135462529355e-12,0.00021650176448938054,ClusterSampler
63,Njordind,Njordind,VanillaVAE,10,6.508826294891053e-14,1.0825088224469026e-05,ClusterSampler
64,Njordind,Njordind,VanillaVAE,10,1.3834766789487502e-12,0.05244755244755244,ClusterSampler
65,Njordind,Njordind,VanillaVAE,10,2.698713161250597e-22,1.0825088224469026e-05,ClusterSampler
66,Njordind,Njordind,VanillaVAE,10,2.308984967322529e-10,0.05244755244755244,ClusterSampler
67,Njordind,Njordind,VanillaVAE,10,1.3801856864179134e-09,1.0825088224469026e-05,ClusterSampler
68,Njordind,Njordind,VanillaVAE,10,5.248566173407649e-10,0.012340600575894691,ClusterSampler
69,Njordind,Njordind,VanillaVAE,10,1.1692356188982641e-17,1.0825088224469026e-05,ClusterSampler
70,Njordind,Njordind,VanillaVAE,10,1.077551881492364e-14,1.0825088224469026e-05,ClusterSampler
71,Njordind,Njordind,VanillaVAE,10,4.1998390765878695e-11,1.0825088224469026e-05,ClusterSampler
72,Njordind,Njordind,VanillaVAE,10,2.2454249384731624e-16,1.0825088224469026e-05,ClusterSampler
73,Njordind,Njordind,VanillaVAE,10,1.7161851644589878e-16,1.0825088224469026e-05,ClusterSampler
74,Njordind,Njordind,VanillaVAE,10,6.391483769391663e-13,1.0825088224469026e-05,ClusterSampler
75,Njordind,Njordind,VanillaVAE,10,1.8827083042274547e-12,1.0825088224469026e-05,ClusterSampler
76,Njordind,Njordind,VanillaVAE,10,3.5663025838999076e-11,0.012340600575894691,ClusterSampler
77,Njordind,Njordind,VanillaVAE,10,1.19480794758463e-08,1.0825088224469026e-05,ClusterSampler
78,Njordind,Njordind,VanillaVAE,10,1.8584697850650405e-13,1.0825088224469026e-05,ClusterSampler
79,Njordind,Njordind,VanillaVAE,10,2.7309629022420017e-14,1.0825088224469026e-05,ClusterSampler
80,Njordind,Njordind,VanillaVAE,10,7.361706370270451e-14,1.0825088224469026e-05,ClusterSampler
81,Njordind,Njordind,VanillaVAE,10,2.1532072505412128e-06,0.00021650176448938054,ClusterSampler
82,Njordind,Njordind,VanillaVAE,10,1.1322199259564073e-29,1.0825088224469026e-05,ClusterSampler
83,Njordind,Njordind,VanillaVAE,10,9.983963497428656e-10,1.0825088224469026e-05,ClusterSampler
84,Njordind,Njordind,VanillaVAE,10,1.2191955833335205e-17,1.0825088224469026e-05,ClusterSampler
85,Njordind,Njordind,VanillaVAE,10,1.2989736458547678e-09,1.0825088224469026e-05,ClusterSampler
86,Njordind,Njordind,VanillaVAE,10,2.4646829074175097e-16,1.0825088224469026e-05,ClusterSampler
87,Njordind,Njordind,VanillaVAE,10,3.139005555901259e-09,1.0825088224469026e-05,ClusterSampler
88,Njordind,Njordind,VanillaVAE,10,2.6019856638983496e-14,1.0825088224469026e-05,ClusterSampler
89,Njordind,Njordind,VanillaVAE,10,1.0827714419751527e-13,1.0825088224469026e-05,ClusterSampler
90,Njordind,Njordind,VanillaVAE,10,2.1189554215779292e-06,0.05244755244755244,ClusterSampler
91,Njordind,Njordind,VanillaVAE,10,7.623196722038209e-14,1.0825088224469026e-05,ClusterSampler
92,Njordind,Njordind,VanillaVAE,10,1.8678880879564596e-09,0.00021650176448938054,ClusterSampler
93,Njordind,Njordind,VanillaVAE,10,1.1635508936962979e-08,1.0825088224469026e-05,ClusterSampler
94,Njordind,Njordind,VanillaVAE,10,1.084378364546482e-16,1.0825088224469026e-05,ClusterSampler
95,Njordind,Njordind,VanillaVAE,10,8.119025096600633e-17,1.0825088224469026e-05,ClusterSampler
96,Njordind,Njordind,VanillaVAE,10,4.319933022560417e-12,1.0825088224469026e-05,ClusterSampler
97,Njordind,Njordind,VanillaVAE,10,1.2389446910802547e-11,0.002056766762649115,ClusterSampler
98,Njordind,Njordind,VanillaVAE,10,4.87386466881569e-10,0.00021650176448938054,ClusterSampler
99,Njordind,Njordind,VanillaVAE,10,8.499216440481858e-19,1.0825088224469026e-05,ClusterSampler
100,Njordind,Njordind,VanillaVAE,10,1.0045036808449956e-08,0.012340600575894691,ClusterSampler
101,Njordind,Njordind,VanillaVAE,10,5.015919400712059e-13,1.0825088224469026e-05,ClusterSampler
102,Njordind,Njordind,VanillaVAE,10,9.27999478396872e-25,1.0825088224469026e-05,ClusterSampler
103,Njordind,Njordind,VanillaVAE,10,1.0327537546770693e-24,1.0825088224469026e-05,ClusterSampler
104,Njordind,Njordind,VanillaVAE,10,3.9518721785415945e-14,1.0825088224469026e-05,ClusterSampler
105,Njordind,Njordind,VanillaVAE,10,2.4069916500684877e-14,1.0825088224469026e-05,ClusterSampler
106,Njordind,Njordind,VanillaVAE,10,7.170916917123285e-14,1.0825088224469026e-05,ClusterSampler
107,Njordind,Njordind,VanillaVAE,10,4.120147974164766e-13,1.0825088224469026e-05,ClusterSampler
108,Njordind,Njordind,VanillaVAE,10,4.118043194339748e-17,1.0825088224469026e-05,ClusterSampler
109,Njordind,Njordind,VanillaVAE,10,3.522594011437945e-09,0.00021650176448938054,ClusterSampler
110,Njordind,Njordind,VanillaVAE,10,1.519740233027295e-13,1.0825088224469026e-05,ClusterSampler
111,Njordind,Njordind,VanillaVAE,10,1.7995505750077476e-10,0.16782134274394334,ClusterSampler
112,Njordind,Njordind,VanillaVAE,10,3.865515867659161e-32,1.0825088224469026e-05,ClusterSampler
113,Njordind,Njordind,VanillaVAE,10,6.846100931352318e-32,1.0825088224469026e-05,ClusterSampler
114,Njordind,Njordind,VanillaVAE,10,7.010407353710227e-29,1.0825088224469026e-05,ClusterSampler
115,Njordind,Njordind,VanillaVAE,10,5.084484483691608e-09,1.0825088224469026e-05,ClusterSampler
116,Njordind,Njordind,VanillaVAE,10,6.721482094024089e-09,1.0825088224469026e-05,ClusterSampler
117,Njordind,Njordind,VanillaVAE,10,0.0,1.0825088224469026e-05,ClusterSampler
118,Njordind,Njordind,VanillaVAE,10,0.0,1.0825088224469026e-05,ClusterSampler
119,Njordind,Njordind,VanillaVAE,10,1.194279917471664e-11,1.0825088224469026e-05,ClusterSampler
120,Njordind,Njordind,VanillaVAE,10,2.1904319177085135e-11,1.0825088224469026e-05,ClusterSampler
