,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,loss
1,cifar100,cifar100_0.02,Wrapped,100,1.0350801142168737e-41,8.056480324176613e-05,4.371550924623444
2,cifar100,cifar100_0.02,Wrapped,100,5.423411543455608e-41,5.7528197212761714e-05,5.154583966363934
3,cifar100,cifar100_0.02,Wrapped,100,3.803904980151658e-16,5.7528197212761714e-05,4.881420294243144
4,cifar100,cifar100_0.02,Wrapped,100,8.344851839715915e-47,0.006392541507766507,7.09457069187425
5,cifar100,cifar100_0.02,Wrapped,100,3.784599338146787e-39,0.011729077340633958,4.286089095984412
6,cifar100,cifar100_0.02,Wrapped,100,1.1308621686921329e-35,3.4625762642397636e-07,6.787180300038308
7,cifar100,cifar100_0.02,Wrapped,100,1.8251446237383662e-44,0.0022524542887572296,5.691625650376081
8,cifar100,cifar100_0.02,Wrapped,100,3.1749205394870216e-19,0.000626165053102153,3.983445578697028
9,cifar100,cifar100_0.02,Wrapped,100,9.195211369229189e-39,0.005638388773359207,7.74928647372406
10,cifar100,cifar100_0.02,Wrapped,100,1.3719181404095024e-34,0.00021383888043221194,7.948729045413201
11,cifar100,cifar100_0.02,Wrapped,100,3.4223104785724845e-25,2.8832977476987865e-05,4.599454103517346
12,cifar100,cifar100_0.02,Wrapped,100,3.383170701987448e-28,0.00015532540010352797,6.388494964083657
13,cifar100,cifar100_0.02,Wrapped,100,1.4180531650825873e-48,0.001711433685181948,7.869195654988289
14,cifar100,cifar100_0.02,Wrapped,100,2.0413640030340893e-29,8.056480324176613e-05,8.864830284770578
15,cifar100,cifar100_0.02,Wrapped,100,6.947425634551504e-39,2.417311174608639e-05,5.614017365625259
16,cifar100,cifar100_0.02,Wrapped,100,3.4353980744696414e-82,0.0008404203989428429,9.356043229401111
17,cifar100,cifar100_0.02,Wrapped,100,6.348773565944995e-23,0.002948022173855442,6.907274618595839
18,cifar100,cifar100_0.02,Wrapped,100,2.361253659474155e-17,0.0003984689654652551,5.094982088390098
19,cifar100,cifar100_0.02,Wrapped,100,4.327784795457362e-21,0.0003984689654652551,5.981846524629009
20,cifar100,cifar100_0.02,Wrapped,100,2.024578212555432e-71,2.0237198969222276e-05,8.806367814396145
21,cifar100,cifar100_0.02,Wrapped,100,2.847505439882514e-42,4.084424362424242e-05,6.377975988924086
22,cifar100,cifar100_0.02,Wrapped,100,3.099624866187546e-32,0.0003984689654652551,5.949795231262687
23,cifar100,cifar100_0.02,Wrapped,100,1.5468150708633467e-68,1.182563295511863e-06,4.459183170430552
24,cifar100,cifar100_0.02,Wrapped,100,6.34213134948909e-45,0.0003417735063321106,5.107166862667072
25,cifar100,cifar100_0.02,Wrapped,100,2.3656848651080435e-22,6.194573891994619e-08,4.803124059807751
26,cifar100,cifar100_0.02,Wrapped,100,3.6716890358256306e-24,1.691773487794608e-05,4.2598257876462595
27,cifar100,cifar100_0.02,Wrapped,100,7.871453388192887e-28,4.2649120512381433e-07,5.603691136247362
28,cifar100,cifar100_0.02,Wrapped,100,1.9202800767445875e-57,3.1605340034439607e-06,4.236294308387442
29,cifar100,cifar100_0.02,Wrapped,100,5.445946498384323e-26,1.4821673886922003e-07,3.738674935027957
30,cifar100,cifar100_0.02,Wrapped,100,3.2360264460499235e-48,4.635395852573045e-06,5.40415326992279
31,cifar100,cifar100_0.02,Wrapped,100,7.379871093224765e-50,8.056480324176613e-05,2.630946185986977
32,cifar100,cifar100_0.02,Wrapped,100,7.867779372238399e-25,1.3866761889576312e-11,3.505124680986628
33,cifar100,cifar100_0.02,Wrapped,100,3.0544138899193165e-28,1.4437304723686243e-06,4.695154094281606
34,cifar100,cifar100_0.02,Wrapped,100,1.1913374356422687e-57,3.0767083807943474e-09,4.152965154405683
35,cifar100,cifar100_0.02,Wrapped,100,4.094827099106352e-21,4.850838959547331e-05,6.663248731109779
36,cifar100,cifar100_0.02,Wrapped,100,4.274124965953353e-18,0.00013209773447200317,6.609786592163146
37,cifar100,cifar100_0.02,Wrapped,100,2.1179106342612514e-20,2.8832977476987865e-05,3.034333434113796
38,cifar100,cifar100_0.02,Wrapped,100,7.520592570554876e-28,0.000626165053102153,4.320417044389508
39,cifar100,cifar100_0.02,Wrapped,100,2.1704184216362792e-16,0.0001121839242442519,2.2031847355341596
40,cifar100,cifar100_0.02,Wrapped,100,5.476459354311649e-18,0.00021383888043221194,4.820184242049862
41,cifar100,cifar100_0.02,Wrapped,100,1.3781858461013099e-28,0.00029273108317146804,4.219311105999513
42,cifar100,cifar100_0.02,Wrapped,100,1.5309579740806092e-30,9.79835834861779e-06,3.8582382158455584
43,cifar100,cifar100_0.02,Wrapped,100,5.064362573202093e-34,4.635395852573045e-06,7.425090581504628
44,cifar100,cifar100_0.02,Wrapped,100,2.4557316376004684e-38,6.812763987322502e-05,8.128792039165273
45,cifar100,cifar100_0.02,Wrapped,100,2.5005769609833635e-15,0.0003984689654652551,6.335834314909298
46,cifar100,cifar100_0.02,Wrapped,100,3.6894063955122934e-29,3.830367718604617e-06,5.765658740236249
47,cifar100,cifar100_0.02,Wrapped,100,3.5026846987820143e-43,3.4625762642397636e-07,3.800971893029291
48,cifar100,cifar100_0.02,Wrapped,100,2.98147301692516e-25,8.056480324176613e-05,8.206288894200698
49,cifar100,cifar100_0.02,Wrapped,100,1.309702476615205e-42,0.0003984689654652551,7.829541379809379
50,cifar100,cifar100_0.02,Wrapped,100,6.62194542530761e-31,6.194573891994619e-08,4.1862650886314805
51,cifar100,cifar100_0.02,Wrapped,100,6.64466687197643e-32,5.487452332365523e-10,3.203588350347527
52,cifar100,cifar100_0.02,Wrapped,100,6.303132428257197e-67,9.513657933151479e-05,4.585527985297485
53,cifar100,cifar100_0.02,Wrapped,100,1.0586966638541554e-35,6.758995110591544e-06,5.043283306304366
54,cifar100,cifar100_0.02,Wrapped,100,6.229430219558429e-60,0.0011216728818783154,6.156613178330735
55,cifar100,cifar100_0.02,Wrapped,100,1.6421773409739118e-33,0.0001121839242442519,4.595172081303735
56,cifar100,cifar100_0.02,Wrapped,100,5.85764371507395e-47,0.00029273108317146804,6.7775098056692515
57,cifar100,cifar100_0.02,Wrapped,100,3.7364576870797583e-23,1.691773487794608e-05,4.904298330739075
58,cifar100,cifar100_0.02,Wrapped,100,2.278851774618832e-30,1.4122357035146861e-05,3.2766865582218454
59,cifar100,cifar100_0.02,Wrapped,100,5.423658946537226e-54,1.4437304723686243e-06,7.135840330988867
60,cifar100,cifar100_0.02,Wrapped,100,1.2076172703656889e-23,3.434171631446249e-05,3.4916036674348288
61,cifar100,cifar100_0.02,Wrapped,100,1.4023048688948978e-42,9.513657933151479e-05,7.957163884527981
62,cifar100,cifar100_0.02,Wrapped,100,5.34781301420838e-27,9.513657933151479e-05,6.519579209347722
63,cifar100,cifar100_0.02,Wrapped,100,6.91880125592301e-67,3.4625762642397636e-07,6.436635484015569
64,cifar100,cifar100_0.02,Wrapped,100,5.0161033232083e-39,6.758995110591544e-06,5.708592864388993
65,cifar100,cifar100_0.02,Wrapped,100,4.807284048666425e-23,0.0012931184410822332,6.120021748753498
66,cifar100,cifar100_0.02,Wrapped,100,3.5171264772084617e-26,1.691773487794608e-05,8.155036583188922
67,cifar100,cifar100_0.02,Wrapped,100,1.8133829554821493e-63,0.00013209773447200317,9.903576453328133
68,cifar100,cifar100_0.02,Wrapped,100,1.8104946655342515e-28,6.812763987322502e-05,7.549997752242252
69,cifar100,cifar100_0.02,Wrapped,100,4.356666300026534e-22,4.635395852573045e-06,2.06186656115864
70,cifar100,cifar100_0.02,Wrapped,100,7.907765189726509e-45,5.7528197212761714e-05,3.2252440984344526
71,cifar100,cifar100_0.02,Wrapped,100,7.84988011941042e-38,0.001964766598981166,3.635727640241239
72,cifar100,cifar100_0.02,Wrapped,100,9.365064742984616e-35,0.0022524542887572296,4.203675055407075
73,cifar100,cifar100_0.02,Wrapped,100,6.989461555589447e-37,0.0002503716555522677,5.248321611476713
74,cifar100,cifar100_0.02,Wrapped,100,1.7896391681879125e-43,6.441703942144554e-07,4.7902403616358065
75,cifar100,cifar100_0.02,Wrapped,100,1.5097673661731074e-20,2.0237198969222276e-05,4.222209709761664
76,cifar100,cifar100_0.02,Wrapped,100,1.0007253496365786e-78,3.4798709964279717e-16,1.8589592295489274
77,cifar100,cifar100_0.02,Wrapped,100,8.897145827408385e-61,6.194573891994619e-08,4.652746417752933
78,cifar100,cifar100_0.02,Wrapped,100,9.539853726514907e-72,0.0003984689654652551,7.656605501435697
79,cifar100,cifar100_0.02,Wrapped,100,2.6080259934829356e-39,0.00015532540010352797,4.621190512150642
80,cifar100,cifar100_0.02,Wrapped,100,1.7699220098950233e-17,1.691773487794608e-05,4.441115330234805
81,cifar100,cifar100_0.02,Wrapped,100,4.170012189115919e-26,0.0008404203989428429,5.472199152567046
82,cifar100,cifar100_0.02,Wrapped,100,4.778734063056509e-31,0.0008404203989428429,6.688786805403815
83,cifar100,cifar100_0.02,Wrapped,100,1.0016039802611475e-33,0.00046391438120057653,8.48626854566508
84,cifar100,cifar100_0.02,Wrapped,100,1.989662886186912e-18,0.00029273108317146804,5.720302387378179
85,cifar100,cifar100_0.02,Wrapped,100,3.0815709202547205e-38,0.0005393479818685307,7.883160751052201
86,cifar100,cifar100_0.02,Wrapped,100,1.3189049916098785e-31,1.4122357035146861e-05,4.420508463498006
87,cifar100,cifar100_0.02,Wrapped,100,1.9369786070904072e-21,4.850838959547331e-05,5.967777085560374
88,cifar100,cifar100_0.02,Wrapped,100,3.176403802125051e-23,0.00013209773447200317,6.315123224556446
89,cifar100,cifar100_0.02,Wrapped,100,9.547186973961876e-56,2.417311174608639e-05,5.241992140971124
90,cifar100,cifar100_0.02,Wrapped,100,5.77178312687258e-47,1.182563295511863e-06,1.806624750324827
91,cifar100,cifar100_0.02,Wrapped,100,1.7092069213981635e-42,2.417311174608639e-05,5.334075118011533
92,cifar100,cifar100_0.02,Wrapped,100,2.0043034676151923e-45,6.812763987322502e-05,9.599430895522238
93,cifar100,cifar100_0.02,Wrapped,100,1.0865495361457132e-45,0.00015532540010352797,8.294196752589196
94,cifar100,cifar100_0.02,Wrapped,100,5.341908474493561e-29,0.0003417735063321106,5.8801019836746855
95,cifar100,cifar100_0.02,Wrapped,100,2.7366126696637387e-25,0.0003984689654652551,5.106449813062209
96,cifar100,cifar100_0.02,Wrapped,100,5.884889847209131e-26,9.79835834861779e-06,6.081995777196717
97,cifar100,cifar100_0.02,Wrapped,100,2.5740672773266746e-26,4.084424362424242e-05,3.667035558722855
98,cifar100,cifar100_0.02,Wrapped,100,7.482576695707594e-28,5.7528197212761714e-05,3.713970215279405
0,cifar100,cifar100_0.04,Wrapped,100,1.093462260127711e-27,1.4821673886922003e-07,7.073788625241141
1,cifar100,cifar100_0.04,Wrapped,100,3.6780602889962607e-82,1.59979706854862e-08,9.989138969630003
2,cifar100,cifar100_0.04,Wrapped,100,6.204881572089857e-43,8.143907120095266e-06,7.15318002034357
3,cifar100,cifar100_0.04,Wrapped,100,1.0580544799508172e-58,1.8365115807733268e-07,7.5217546293139455
4,cifar100,cifar100_0.04,Wrapped,100,9.933433891232066e-59,4.850838959547331e-05,8.333045090483502
5,cifar100,cifar100_0.04,Wrapped,100,1.659763262823987e-47,5.245379210538918e-07,7.032838337504072
6,cifar100,cifar100_0.04,Wrapped,100,4.599980364574715e-31,5.60144950358438e-06,5.241132559508915
7,cifar100,cifar100_0.04,Wrapped,100,2.391981396731761e-68,6.441703942144554e-07,7.409509397859219
8,cifar100,cifar100_0.04,Wrapped,100,3.864805548452118e-41,1.4821673886922003e-07,8.638049292713404
9,cifar100,cifar100_0.04,Wrapped,100,3.2771681979143452e-52,9.050125666185817e-10,8.044037962801504
10,cifar100,cifar100_0.04,Wrapped,100,4.2090489108730116e-52,0.00018237809664865972,8.914556065986398
11,cifar100,cifar100_0.04,Wrapped,100,3.2580029755719976e-85,9.050125666185817e-10,8.959936615377664
12,cifar100,cifar100_0.04,Wrapped,100,1.7004544710384888e-52,1.194405695155284e-07,8.99969006061554
13,cifar100,cifar100_0.04,Wrapped,100,4.0274363587284945e-49,4.635395852573045e-06,8.613997431444004
14,cifar100,cifar100_0.04,Wrapped,100,1.5814227833157395e-70,4.084424362424242e-05,9.04124471914023
15,cifar100,cifar100_0.04,Wrapped,100,1.3173898855656426e-84,5.7528197212761714e-05,10.623996940851212
16,cifar100,cifar100_0.04,Wrapped,100,8.255926535243116e-46,1.0431507989640008e-13,4.998453513467684
17,cifar100,cifar100_0.04,Wrapped,100,5.800266669937607e-50,6.967153661297343e-11,7.473086693580262
18,cifar100,cifar100_0.04,Wrapped,100,8.065226534259901e-69,6.593402869341577e-19,7.396992577798665
19,cifar100,cifar100_0.04,Wrapped,100,1.0768329294590604e-54,3.4798709964279717e-16,7.784366840575822
20,cifar100,cifar100_0.04,Wrapped,100,2.1496544381467152e-33,2.0123290716212266e-08,7.94297938041389
21,cifar100,cifar100_0.04,Wrapped,100,2.1354339013293463e-48,1.5285977336485577e-10,7.69287694722414
22,cifar100,cifar100_0.04,Wrapped,100,3.3580760424185672e-68,1.59979706854862e-08,8.383938142978586
23,cifar100,cifar100_0.04,Wrapped,100,2.8816000344448665e-101,3.830367718604617e-06,10.084309291392564
24,cifar100,cifar100_0.04,Wrapped,100,3.7285168095290054e-63,3.4142563695871467e-15,7.623234267681837
25,cifar100,cifar100_0.04,Wrapped,100,4.659338418032598e-40,2.5589755065128225e-13,6.956668460170549
26,cifar100,cifar100_0.04,Wrapped,100,2.487710698106576e-35,3.169510976221218e-08,6.191602745889686
27,cifar100,cifar100_0.04,Wrapped,100,2.1289055630525887e-56,3.1688281185083285e-19,3.4257903509866448
28,cifar100,cifar100_0.04,Wrapped,100,3.306712528898856e-66,1.3936107381828802e-24,2.6465643760548847
29,cifar100,cifar100_0.04,Wrapped,100,1.087053014555173e-58,1.194405695155284e-07,7.726840499192476
30,cifar100,cifar100_0.04,Wrapped,100,9.56700850095378e-65,1.4821673886922003e-07,7.727808711308171
31,cifar100,cifar100_0.04,Wrapped,100,3.6347395326498756e-33,2.560738997907831e-10,4.4107211565191395
32,cifar100,cifar100_0.04,Wrapped,100,9.333116019937787e-60,2.52740252661128e-08,5.787299121539925
33,cifar100,cifar100_0.04,Wrapped,100,1.0156970526769801e-57,3.0767083807943474e-09,6.6349516544863585
34,cifar100,cifar100_0.04,Wrapped,100,2.858026417395773e-56,7.965243561469856e-09,7.031687467899173
35,cifar100,cifar100_0.04,Wrapped,100,1.27953204880695e-88,2.52740252661128e-08,6.166494322294893
36,cifar100,cifar100_0.04,Wrapped,100,3.5534336036567886e-74,9.610732026644759e-08,8.108071882976219
37,cifar100,cifar100_0.04,Wrapped,100,1.414100144771945e-32,3.9116824405390666e-09,7.084619705686346
38,cifar100,cifar100_0.04,Wrapped,100,8.408486076966006e-38,1.5285977336485577e-10,7.820011638505385
39,cifar100,cifar100_0.04,Wrapped,100,1.6892913678805461e-53,1.4437304723686243e-06,7.694444722980261
40,cifar100,cifar100_0.04,Wrapped,100,8.21859900270009e-59,2.8832977476987865e-05,9.088360442221164
41,cifar100,cifar100_0.04,Wrapped,100,1.152425889479028e-67,2.0123290716212266e-08,9.492211323976516
42,cifar100,cifar100_0.04,Wrapped,100,6.709239814509661e-78,1.8365115807733268e-07,10.444623078405858
43,cifar100,cifar100_0.04,Wrapped,100,1.482027380562682e-67,9.067490556539704e-11,8.701439921811689
44,cifar100,cifar100_0.04,Wrapped,100,8.567557924786147e-38,8.143907120095266e-06,7.022914949712576
45,cifar100,cifar100_0.04,Wrapped,100,2.6560487336414004e-33,7.721648214230728e-08,6.036677306527272
46,cifar100,cifar100_0.04,Wrapped,100,2.03598780613404e-36,0.00029273108317146804,7.647988481557077
47,cifar100,cifar100_0.04,Wrapped,100,1.1114756747336305e-42,3.9687491243200633e-08,7.4393906975607385
48,cifar100,cifar100_0.04,Wrapped,100,4.1858717010260273e-41,1.0065053197268418e-08,7.120946463679138
49,cifar100,cifar100_0.04,Wrapped,100,2.0398104095874758e-95,6.194573891994619e-08,8.707412744965405
50,cifar100,cifar100_0.04,Wrapped,100,1.219010584510517e-75,9.067490556539704e-11,5.589186395599972
51,cifar100,cifar100_0.04,Wrapped,100,7.369745430676726e-30,1.182563295511863e-06,4.440388567997089
52,cifar100,cifar100_0.04,Wrapped,100,2.1962351290783027e-40,3.9116824405390666e-09,7.594169782183017
53,cifar100,cifar100_0.04,Wrapped,100,2.839414234152807e-53,3.130608618305093e-11,7.717729867212475
54,cifar100,cifar100_0.04,Wrapped,100,4.3145888204992946e-57,1.960392560729306e-12,7.604805965125561
55,cifar100,cifar100_0.04,Wrapped,100,6.881769438455022e-50,1.9800234520683728e-10,7.860748731940984
56,cifar100,cifar100_0.04,Wrapped,100,2.735972294933914e-46,1.960392560729306e-12,7.610845577076543
57,cifar100,cifar100_0.04,Wrapped,100,2.5739807971301247e-41,2.142377369876311e-06,4.00475287383073
